ID;KOMNR;GARDSNR;BRUKSNR;FESTENR;BRUKSNAVN;JORDBRUKSAREAL;ANNETAREAL;SKOGAREAL;FULLDYRKET;OVERFLATEDYRKET;INNMARKSBEITE
"32757";"1108";64;16;0;"STORGAARD";235.4;36.2;2.2;234.7;0.0;0.7
"169504";"3436";201;3;0;"VESLUM SØNDRE";66.5;33.0;850.0;52.3;0.0;14.2
"75678";"1108";65;19;0;"SOMA";57.1;39.9;1.1;57.1;0.0;0.0
"124793";"1111";49;1;0;"LØVÅS ØVRE";79.2;864.0;132.4;4.8;12.9;61.5
"57891";"1840";28;2;0;"INDERVOLDEN";34.3;16.0;266.0;29.0;0.0;5.3
"57893";"1840";28;4;0;"YTTERVOLDEN";70.0;27.0;484.0;70.0;0.0;0.0
"117472";"3424";47;1;0;"OPSTUEN & GAMMELSTUEN";590.5;7698.2;8182.1;550.1;7.6;32.8
"92491";"3424";47;5;0;"OPSTUEN";11.2;23231.7;2808.5;0.0;0.0;11.2
"109572";"1101";5;7;0;"MYKLEBUST";17.0;3.4;0.0;15.3;0.0;1.7
"244042";"3407";31;24;0;"SVINHUSET";42.0;6.0;21.0;41.0;0.0;1.0
"31858";"1101";5;31;0;"MYKLEBUST";16.6;500.0;0.5;13.7;0.0;2.9
"119835";"1101";5;36;0;"SOLHØI";11.6;2.0;0.0;8.7;0.0;2.9
"197517";"3407";191;1;0;"BJØRKE";619.4;355.8;1663.2;463.0;0.0;156.4
"194365";"1114";10;1;0;"HYTLAND";276.6;467.2;160.3;83.9;1.7;191.0
"206818";"1114";11;1;0;"TJØRN";326.7;1073.0;506.1;64.6;0.0;262.1
"32253";"1114";11;2;0;"TJØRN";51.2;2236.0;59.5;13.2;16.2;21.8
"209552";"1114";13;9;0;"VASBØ";65.1;818.0;109.7;26.6;0.0;38.5
"206819";"1114";14;2;0;"EIK";252.5;578.2;153.1;89.5;0.0;163.0
"122963";"1101";7;30;0;"LEIDLAND";13.9;5.0;10.2;6.2;0.0;7.7
"186168";"1103";16;4;0;"Jåttå";52.4;14.0;0.4;52.4;0.0;0.0
"120740";"1103";16;24;0;;5.8;7.0;0.0;3.0;0.0;2.8
"206575";"1103";16;25;0;"Midgård";59.0;4.2;0.0;54.2;0.0;4.8
"170545";"3407";241;2;0;"TOMTBAKKEN";35.7;0.1;74.2;35.3;0.0;0.4
"30646";"4228";40;1;0;"GUDDAL";79.3;2.7;3.8;26.1;0.0;53.2
"30647";"4228";40;3;0;"GUDDAL";0.0;1.0;1.0;0.0;0.0;0.0
"30648";"4228";40;5;0;"GUDDAL";31.0;3.2;0.0;14.3;4.9;11.8
"186264";"1108";97;2;0;"LAUVÅSEN";13.7;0.0;134.0;6.8;2.0;4.9
"91457";"1108";97;17;0;"ØVREBØ";10.6;9.2;21.2;10.6;0.0;0.0
"170617";"3407";238;2;0;"GRØTERUD SØNDRE";253.4;243.6;409.6;198.3;0.0;55.1
"146046";"1101";14;7;0;"SKÅRA";197.5;368.5;2.2;17.2;16.5;163.8
"11942";"3431";37;6;0;"LINDSØ SØNDRE";74.9;305.4;28.1;62.0;1.9;11.0
"82363";"3431";37;7;0;"LINDSØ SØNDRE";183.6;502.9;57.3;150.7;2.5;30.4
"186454";"1108";15;2;0;"SPORELAND";262.5;114.3;77.7;73.4;6.9;182.2
"207124";"4228";41;7;0;"LILAND";82.1;1835.5;99.8;21.2;19.9;41.0
"170996";"3407";72;1;0;"NERBY";48.8;60.0;1436.0;48.8;0.0;0.0
"170998";"3407";75;1;0;"BERG";279.9;109.2;3498.2;249.1;0.0;30.8
"30752";"4228";57;45;0;"HØGEVOLL";14.2;300.0;65.0;11.8;0.0;2.4
"186154";"1108";110;5;0;"LI";89.0;190.6;33.8;55.0;0.0;34.0
"186402";"1108";21;1;0;"AARESKJOLD";259.7;664.0;36.7;159.2;0.0;100.5
"152432";"1108";21;8;0;"AARHEIM";334.0;251.0;61.0;141.0;0.0;193.0
"208395";"1101";70;4;0;"NEDRA HETLAND";347.6;39.2;3.0;152.4;4.0;191.2
"71174";"5032";99;3;0;"MEBOSTØIEN";0.0;0.0;0.0;0.0;0.0;0.0
"186171";"1103";16;48;0;;268.6;19.0;0.2;256.2;5.8;6.6
"94884";"1103";16;49;0;;20.5;5.0;0.0;20.5;0.0;0.0
"72863";"1103";16;62;0;"Solbakk";14.2;5.9;0.0;8.7;2.7;2.8
"109624";"1103";16;67;0;"Nydal";0.0;0.0;0.0;0.0;0.0;0.0
"207488";"1101";17;1;0;"HÅLAND";509.5;711.9;33.0;102.4;1.5;405.6
"238239";"5530";437;6;0;"FREMTIDEN";10.1;701.0;127.1;0.0;10.1;0.0
"90478";"4228";48;19;0;"JOSDAL";6.7;0.0;50.0;6.2;0.0;0.5
"118440";"4228";48;21;0;"JOSDAL";64.8;0.0;142.0;31.2;5.4;28.2
"118441";"4228";48;23;0;"ÆKREN";76.3;478.5;207.0;41.5;0.0;34.8
"118443";"4228";48;31;0;"GAMMALBAKKEN";18.1;9.1;34.9;4.0;5.8;8.3
"87474";"4228";48;88;0;"HAUGEN";0.0;1.4;0.0;0.0;0.0;0.0
"118446";"4228";49;1;0;"MYREN";0.0;0.0;0.0;0.0;0.0;0.0
"30704";"4228";49;2;0;"NYGÅRD";9.0;0.0;0.0;0.0;8.0;1.0
"130060";"1101";116;1;0;"EIGELANDSDALEN";49.3;0.0;170.2;15.3;0.0;34.0
"152942";"1101";116;12;0;"NYGÅRD";209.9;2395.1;635.2;135.8;0.0;74.1
"199349";"1101";118;1;0;"GYA";240.0;4514.9;288.2;91.0;15.0;134.0
"194403";"1101";121;1;0;"GRØSFJELL";176.0;0.0;0.0;69.8;0.0;106.2
"199350";"1101";121;2;0;"GRØSFJELL";233.8;522.0;0.0;83.3;2.4;148.1
"153556";"1101";121;5;0;"GRØSFJELL";1213.9;490.0;397.9;249.6;5.3;959.0
"194369";"1101";123;1;0;"SKAILAND";117.9;974.5;243.2;54.5;6.3;57.1
"153557";"1101";123;2;0;"SKAILAND";295.9;865.5;83.3;48.6;0.0;247.3
"151690";"1101";123;5;0;"SKAILAND";109.1;1412.7;266.8;21.1;0.0;88.0
"195910";"1108";22;9;0;"MIDTGAARD";358.0;224.7;61.2;184.0;0.0;174.0
"185007";"5032";103;6;0;"BROBAKKEN";9.5;35.0;112.8;9.5;0.0;0.0
"185009";"5032";106;4;0;"OPPIGJERDET";47.6;295.5;664.7;42.2;0.0;5.4
"147528";"4228";48;2;0;"JOSDAL";56.8;1053.0;85.0;38.6;0.0;18.2
"30662";"4228";48;5;0;"JOSDAL";81.0;4512.5;350.0;60.9;15.5;4.6
"30663";"4228";48;10;0;"JOSDAL";58.9;1518.0;295.0;35.0;0.0;23.9
"50910";"5032";107;3;0;"ØSTRE ROLSETH";57.9;2153.0;3818.0;51.6;0.0;6.3
"30664";"4228";48;11;0;"JOSDAL";38.8;2395.0;371.0;20.2;5.2;13.4
"30665";"4228";48;12;0;"JOSDAL";40.6;2709.1;308.0;37.2;0.0;3.4
"30756";"4228";59;2;0;"GJØDESTØL";0.0;910.0;92.3;0.0;0.0;0.0
"205974";"4228";59;4;0;"GJØDESTØL";15.6;298.0;330.8;5.0;8.4;2.2
"30766";"4228";62;1;0;"STUHAUG";32.9;75.0;333.0;24.7;0.0;8.2
"30767";"4228";62;7;0;"STUHAUG";60.9;645.0;673.9;31.5;2.6;26.8
"30768";"4228";62;10;0;"STUHAUG";64.1;485.0;539.9;27.0;4.2;32.9
"30769";"4228";63;1;0;"LILAND";153.6;2182.0;1016.1;45.5;7.9;100.2
"30739";"4228";63;3;0;"LILAND";74.8;647.4;388.9;49.6;9.9;15.3
"30770";"4228";63;4;0;"LILAND";56.1;565.1;271.0;22.4;3.3;30.4
"207126";"4228";63;6;0;"LILAND";28.5;886.0;377.0;28.5;0.0;0.0
"118421";"4228";65;7;0;"VIRAK";47.3;590.0;326.0;33.4;2.9;11.0
"118423";"4228";65;8;0;"VIRAK";29.1;888.0;123.0;18.9;0.0;10.2
"118429";"4228";65;15;0;"VIRAK";26.3;0.0;0.0;26.1;0.2;0.0
"130156";"1101";53;1;0;"ØKSENBØ";133.0;0.0;42.3;41.1;0.0;91.9
"152994";"1101";53;2;0;"ØKSNEBØ";182.2;0.0;21.3;49.2;0.0;133.0
"194452";"1101";53;8;0;"HØYLAND";208.8;48.8;6.7;115.0;0.0;93.8
"194453";"1101";54;5;0;"GJERMESTAD";380.9;663.0;137.7;108.3;2.5;270.1
"197380";"3407";92;1;0;"KOLL NEDRE";207.3;37.4;1087.2;160.1;0.0;47.2
"122934";"1101";81;1;0;"ØYGREI";41.4;78.1;100.0;16.0;0.0;25.4
"32571";"1103";2;7;0;"Nordre Lunde";43.6;0.0;17.9;15.7;0.0;27.9
"186158";"1103";3;6;0;"Meling";60.4;52.7;11.7;42.2;0.0;18.2
"226304";"1108";67;53;0;"FLADAA";56.0;5.0;0.0;56.0;0.0;0.0
"155407";"4228";11;1;0;"HANDELAND";49.0;1692.0;0.0;49.0;0.0;0.0
"30684";"4228";11;2;0;"HANDELAND";64.1;1448.0;0.0;50.4;0.0;13.7
"30686";"4228";13;5;0;"EVJEMOEN";43.1;1149.0;2.9;28.3;0.0;14.8
"30587";"4228";14;3;0;"EIKELAND";55.9;529.3;132.2;16.6;1.6;37.7
"30505";"4228";15;5;0;"TVEITEN";27.1;331.0;189.2;18.5;0.8;7.8
"228778";"4228";17;1;0;"Skreå";160.2;3288.0;10.6;65.5;9.5;85.2
"109353";"4228";17;2;0;"Skreå";17.3;1607.6;54.7;16.4;0.2;0.7
"73842";"4228";17;3;0;"Skreå";42.4;3886.8;18.3;31.1;2.2;9.1
"30687";"4228";17;5;0;"Skreå";52.1;1667.0;10.0;8.5;6.7;36.9
"30511";"4228";17;6;0;"Skreå";75.0;1021.0;31.2;30.1;2.8;42.1
"196833";"4228";19;1;0;"ÅMLI";89.6;867.6;465.7;70.7;5.0;13.9
"193653";"4226";72;9;0;"SMIEHAUGEN";33.2;1471.0;487.0;29.8;0.0;3.4
"193654";"4226";72;10;0;"NYLAND";70.1;1193.0;792.0;51.0;5.0;14.1
"193658";"4226";74;7;0;"SKEIE NORDRE";28.2;65.0;81.0;28.2;0.0;0.0
"193609";"4226";101;7;0;"HAUGEN";13.3;20.0;340.0;13.3;0.0;0.0
"193534";"4226";101;9;0;"LOIC";68.2;11213.4;560.4;64.2;0.0;4.0
"193536";"4226";102;1;0;"ROSSEVATN";45.4;990.0;360.0;19.0;2.6;23.8
"32680";"1108";33;2;0;"HELLAND";138.2;194.0;1.1;100.2;0.0;38.0
"238065";"4227";113;43;0;"ØIE YTRE";16.6;62.0;96.7;16.6;0.0;0.0
"193541";"4226";105;1;0;"ESPESKARET";95.6;2546.0;999.0;59.5;1.2;34.9
"177534";"5006";139;1;0;"BRUEM NORDRE";157.2;130.0;929.0;145.0;0.0;12.2
"209177";"4227";5;24;0;"SAUHAGEN";61.4;1466.2;508.9;45.6;1.8;14.0
"94180";"4227";130;14;0;"VOLDEN";11.8;36.6;243.0;11.7;0.0;0.1
"72779";"4228";5;5;0;"KVÆVEN SOLBAKKEN";171.9;4962.7;46.2;39.8;0.0;132.1
"79276";"4228";6;2;0;"HAUGEN";83.0;2498.0;31.6;65.8;3.6;13.6
"186321";"1108";71;1;0;"SELVIK";220.1;916.9;807.3;86.0;0.0;134.1
"186322";"1108";71;2;0;;41.1;90.0;83.0;16.5;0.0;24.6
"186325";"1108";71;8;0;"ÅEN";83.6;104.0;48.0;52.5;0.0;31.1
"193774";"4226";33;2;0;"HUNDELAND";18.0;39.0;88.9;12.6;0.0;5.4
"193775";"4226";33;3;0;"HUNDELAND";45.2;123.0;185.5;7.2;0.0;38.0
"193780";"4226";35;3;0;"LAUEN NEDRE";90.9;0.0;198.0;37.9;0.0;53.0
"206793";"4226";35;7;0;"LAUEN NEDRE";244.9;481.6;190.8;67.2;0.3;177.4
"206374";"4226";36;1;0;"LAUEN ØVRE";71.1;1438.1;682.5;30.1;0.0;41.0
"30677";"4228";9;8;0;"SINNES";117.4;11.0;0.0;51.4;0.0;66.0
"30679";"4228";9;23;0;"NYGÅRD";60.6;12.0;0.0;44.3;5.3;11.0
"228095";"4228";10;1;0;"TJØRHOM";68.2;1434.0;23.6;47.2;4.8;16.2
"95873";"4228";10;6;0;"TJØRHOM";100.4;1618.0;154.7;56.2;0.0;44.2
"90511";"4228";38;2;0;"BJUNES";121.7;2461.4;773.3;69.5;29.8;22.4
"170769";"3407";184;2;0;"SKJØNSBYHAGEN";17.6;25.1;173.8;12.3;0.0;5.3
"122843";"1101";44;5;0;"KJELLAND";86.9;2.1;18.7;46.0;0.0;40.9
"193669";"4226";77;3;0;"EIKEN ØVRE";40.0;828.8;574.0;24.7;8.4;6.9
"193671";"4226";77;5;0;"EIKEN ØVRE";31.8;646.0;527.0;17.1;5.2;9.5
"196374";"4226";77;7;0;"EIKEN ØVRE";17.0;127.0;462.0;13.0;0.0;4.0
"193611";"4226";78;5;0;"EIKEN NEDRE";41.7;1588.0;330.0;39.3;2.4;0.0
"193612";"4226";78;8;0;"EIKEN NEDRE";66.6;1023.8;1005.5;46.6;2.5;17.5
"193613";"4226";78;10;0;"EIKEN";7.3;0.0;310.0;4.3;0.0;3.0
"153859";"1108";34;7;0;"Ulvebeitet og Følhusbakken";53.0;39.0;11.9;10.0;0.0;43.0
"197383";"3407";153;1;0;"HERBERG NEDRE";395.3;202.5;1678.8;172.1;0.0;223.2
"170778";"3407";154;2;0;"BEINERUD NEDRE";191.7;134.1;1539.5;113.2;0.0;78.5
"170779";"3407";154;3;0;"ØVERJORDET";87.0;43.4;810.9;60.7;0.0;26.3
"193619";"4226";82;1;0;"BRYGGESÅK ØVRE";125.8;735.4;681.7;98.0;0.0;27.8
"243046";"4227";9;1;0;"HANGELAND";8.4;101.9;156.4;0.0;0.0;8.4
"149802";"5031";55;1;0;"HOMMELVIK ØSTRE";161.2;204.4;1140.6;153.1;0.0;8.1
"149803";"5031";55;3;0;"HOMMELVIK VESTRE";156.0;187.2;1561.5;140.0;0.0;16.0
"208651";"4225";153;3;0;"KVELLAND";47.9;56.0;538.0;34.0;0.9;13.0
"198927";"4226";41;2;0;"SOLBAK";190.4;1295.6;1118.3;112.9;0.0;77.5
"193734";"4226";44;2;0;"BJÆRUM ØVRE";82.9;13.0;169.5;58.0;0.0;24.9
"193736";"4226";44;8;0;"BJÆRUM ØVRE";104.5;48.0;189.5;68.0;0.0;36.5
"30427";"4227";177;5;0;"ENGEDAL";54.5;389.6;512.2;37.2;0.3;17.0
"193800";"4226";13;3;0;"GYBERG";58.4;29.0;124.0;52.0;0.0;6.4
"157503";"4227";68;1;0;"MOIS-RUDLEND";24.0;192.3;188.4;7.0;0.0;17.0
"82991";"3407";146;1;0;"ALSET NEDRE";176.8;100.5;1404.9;121.2;2.4;53.2
"50888";"3407";146;2;0;"ALSET ØVRE";115.6;45.6;851.1;91.9;0.0;23.7
"193620";"4226";82;2;0;"BRYGGESÅK ØVRE";57.5;1.1;154.3;44.3;0.0;13.2
"193621";"4226";82;4;0;"BRYGGESÅK ØVRE";208.6;210.0;7.2;131.6;0.0;77.0
"193625";"4226";83;1;0;"HANDELAND";27.6;156.9;131.8;15.3;0.0;12.3
"30311";"4227";104;7;0;"Indre Rebbåsen";3.1;60.0;125.0;3.1;0.0;0.0
"30313";"4227";104;31;0;"SOLBAKKEN";0.0;63.5;271.6;0.0;0.0;0.0
"30579";"4227";217;2;0;"KNIBESTØL";28.3;162.8;98.5;10.9;6.7;10.7
"87059";"4227";217;5;0;"KNIBESTØL";5.0;0.0;0.0;5.0;0.0;0.0
"198893";"3407";19;2;0;"MJØLSTAD NEDRE";182.7;76.3;747.0;180.0;2.3;0.4
"193576";"4226";92;21;0;"MONEN";5.3;15.7;6.8;2.3;0.0;3.0
"86929";"4227";222;2;0;"HOMSTØL";102.0;5422.0;1959.0;102.0;0.0;0.0
"170660";"3407";202;1;0;"STRANDBAKKE NEDRE";461.8;36.6;892.4;265.0;0.0;196.8
"207130";"4228";3;6;0;"NYGÅRD";103.0;3377.0;0.0;65.3;0.0;37.7
"207131";"4228";3;11;0;"SLETTEBØ";65.9;4099.0;18.8;58.1;0.0;7.8
"30231";"4225";210;1;0;"RØDLAND";20.0;485.0;165.0;9.9;0.0;10.1
"171022";"3407";45;3;0;"EIKSTAD ØSTRE";68.3;114.6;125.9;54.3;0.0;14.0
"171024";"3407";45;5;0;"EIKSTAD NEDRE";51.7;7.0;34.0;43.4;0.0;8.3
"171025";"3407";45;6;0;"SVENNERUD";8.6;1.0;65.0;5.7;0.0;2.9
"135637";"3436";210;1;0;"HAGE";160.3;587.0;789.4;106.9;0.0;53.4
"82529";"4227";208;1;0;"ÅSEN INDRE";44.0;1517.1;499.4;34.3;0.0;9.7
"30630";"4227";210;1;0;"VLADRIO";47.9;711.0;290.0;18.9;0.0;29.0
"206373";"4226";15;3;0;"HØILAND";263.9;1292.8;1079.6;34.4;27.0;202.5
"243582";"4226";16;2;0;"URESTAD";31.8;432.1;118.7;8.0;1.6;22.2
"196383";"4226";63;1;0;"BLÅKE YTRE";31.8;144.8;553.0;17.8;0.0;14.0
"110539";"5032";110;2;0;"UTHUS VESTRE";87.9;3508.2;1228.0;79.2;0.0;8.7
"127123";"4225";213;1;0;"HOMMEN ØSTRE";25.0;2020.0;1680.0;18.5;0.0;6.5
"222769";"5032";110;4;0;"UTHUSHAUGEN";9.6;139.9;224.0;9.6;0.0;0.0
"51581";"5032";110;5;0;"UTHUSPLASSEN";2.5;75.6;244.0;2.5;0.0;0.0
"88281";"4225";216;2;0;"VIELAND";0.0;198.0;375.0;0.0;0.0;0.0
"30233";"4225";216;4;0;"VIELAND";100.6;858.6;1218.4;24.6;12.0;64.0
"185014";"5032";113;3;0;"BJØRKEN VESTRE";110.2;362.4;277.0;110.2;0.0;0.0
"88196";"4225";249;8;0;"GJEITLESTAD";9.0;43.0;261.0;0.0;0.0;9.0
"170944";"3407";87;1;0;"STOKKE ØVRE";113.6;13.8;377.8;113.6;0.0;0.0
"170945";"3407";87;2;0;"STOKKE ØVRE NORDRE MED HEMET";58.0;13.8;229.3;58.0;0.0;0.0
"94221";"4227";110;5;0;"AASE LILLE";1.5;104.6;115.5;0.0;0.0;1.5
"30494";"4227";113;6;0;"ØIE YTRE";0.0;0.0;5.0;0.0;0.0;0.0
"243652";"3407";48;24;0;"SØBERG";18.0;2.0;4.0;18.0;0.0;0.0
"170434";"3431";8;1;0;"LYSHAUGEN";19.4;52.9;144.1;15.0;0.0;4.4
"193592";"4226";97;1;0;"EIKÅSEN";87.7;0.4;298.6;23.0;6.5;58.2
"195728";"3436";207;1;0;"RISDAL NORDRE";125.2;490.7;1362.8;72.7;0.0;52.5
"79282";"4225";258;1;0;"STAKKELAND";21.4;224.0;715.0;14.0;0.0;7.4
"139088";"4228";22;21;0;"ØVREGÅRD";33.0;1429.0;476.4;23.0;0.0;10.0
"139096";"4228";24;8;0;"GRØNDOKKEN";24.8;1526.0;208.0;24.8;0.0;0.0
"139098";"4228";24;17;0;"NYVOLD";71.0;623.9;319.6;71.0;0.0;0.0
"30693";"4228";25;2;0;"LINDELAND";26.9;2494.0;68.4;19.9;0.0;7.0
"207121";"4228";25;3;0;"LINDELAND";88.9;3209.5;296.0;45.0;4.2;39.7
"170334";"3431";59;1;0;"BJØRKE";96.0;78.2;138.5;87.0;0.0;9.0
"30217";"4225";176;1;0;"HAUKELIEN";31.9;50.0;84.8;25.0;0.0;6.9
"170499";"3431";3;1;0;"MIDTSKOUG";100.0;30.5;207.2;77.0;3.3;19.7
"170500";"3431";4;1;0;"HINDBRAKKEN";224.7;42.7;210.7;222.8;0.0;1.9
"193765";"4226";27;7;0;"ROS-EIKELAND";47.0;259.6;67.6;33.0;0.0;14.0
"156038";"1122";78;2;0;"DIRDAL";380.3;965.4;319.8;164.1;34.2;182.0
"185754";"1122";78;3;0;"DIRDAL";151.5;437.0;174.0;90.6;1.4;59.5
"72872";"1122";78;4;0;"DIRDAL";80.7;464.3;171.1;49.5;6.3;24.9
"31639";"1122";78;5;0;"DIRDAL";67.6;276.0;120.0;53.0;2.6;12.0
"103897";"1122";78;9;0;"SAMSLÅTTEN";20.7;162.5;60.9;20.7;0.0;0.0
"185755";"1122";78;11;0;"DIRDAL";79.7;362.0;79.0;48.3;9.0;22.4
"170747";"3407";173;3;0;"GULLOR ØSTRE";18.5;14.1;122.1;18.5;0.0;0.0
"118162";"1122";9;1;0;"LIMA YTRE";322.0;730.5;78.7;129.5;0.0;192.5
"185850";"1122";9;3;0;"LIMA YTRE";398.0;410.2;110.8;149.6;0.0;248.4
"133313";"1120";17;17;0;"HEIMDAL";0.0;4.0;0.0;0.0;0.0;0.0
"241716";"3407";248;3;0;"RØNNINGEN";23.0;1.0;90.0;23.0;0.0;0.0
"11818";"3407";248;9;0;"NYLAND";0.0;25.2;248.9;0.0;0.0;0.0
"170564";"3407";245;3;0;"TOMTER SØNDRE";97.5;50.0;367.0;78.6;0.0;18.9
"170830";"3407";143;1;0;"BJØRGE";176.2;24.8;441.0;114.2;0.0;62.0
"57894";"1840";28;5;0;"SMEDIEVOLDEN";29.1;42.0;502.0;26.0;0.0;3.1
"57895";"1840";28;6;0;"FURUMO";31.8;43.2;283.8;31.4;0.0;0.4
"57896";"1840";28;7;0;"BAKKEJORD";15.3;26.0;265.0;15.0;0.0;0.3
"111726";"1840";28;8;0;"KJØNVOLD";28.0;43.0;410.0;28.0;0.0;0.0
"57897";"1840";28;9;0;"SKOGAN";29.6;24.0;220.0;28.0;0.0;1.6
"57900";"1840";28;20;0;"SVEMO";177.5;107.0;763.0;162.0;0.0;15.5
"57901";"1840";29;1;0;"NEDREGAARD";18.8;4.0;344.0;6.9;0.8;11.1
"57902";"1840";29;2;0;"ENGSLETTEN";40.4;10.0;1218.0;36.1;0.0;4.3
"57903";"1840";29;3;0;"SKYTJEBAKKEN";46.7;114.0;1207.0;39.0;4.8;2.9
"57904";"1840";29;4;0;"STOLPEN";55.4;80.0;305.0;6.5;16.6;32.3
"57905";"1840";29;5;0;"TØMMERMO";15.2;99.8;705.9;6.1;7.8;1.3
"57906";"1840";29;6;0;"NEDREGÅRD 2";22.7;18.0;248.0;16.1;0.0;6.6
"94453";"1840";30;1;0;"NORDNES";17.5;25.0;568.0;16.2;0.0;1.3
"57912";"1840";30;3;0;"LANGBAKKEN";38.4;185.2;667.8;30.5;6.2;1.7
"57913";"1840";30;4;0;"HJELMSTENBAKKEN";54.9;50.9;535.3;43.2;1.7;10.0
"57914";"1840";30;5;0;"ENGSLETTEN";45.0;86.0;563.0;45.0;0.0;0.0
"57915";"1840";30;6;0;"ENGEBAKVOLDEN";39.3;40.0;261.0;37.4;0.0;1.9
"106148";"1840";30;8;0;"BJØRNMOEN";3.9;4.0;0.0;3.9;0.0;0.0
"57841";"1840";30;9;0;"STIBAKKEN";11.0;4.0;32.0;9.5;1.5;0.0
"170385";"3431";50;2;0;"BJØRKE";134.4;426.3;201.3;134.0;0.0;0.4
"139777";"1124";11;5;0;"KOLNES NORDRE";68.0;22.0;0.0;68.0;0.0;0.0
"139779";"1124";11;7;0;"KOLNES NORDRE";174.8;18.3;0.3;130.4;0.0;44.4
"139783";"1124";13;7;0;"KOLNES SØNDRE";178.0;20.0;0.0;166.0;0.0;12.0
"100268";"1120";29;19;0;"NYGÅRD";147.0;27.0;0.0;147.0;0.0;0.0
"109551";"1127";52;1;0;"TUNGE";10.0;24.2;0.0;6.0;4.0;0.0
"119817";"1124";20;12;0;"ØLBØR";93.2;9.0;0.0;87.4;0.0;5.8
"119820";"1124";20;21;0;"SKRETTING";58.7;10.7;5.6;45.6;0.0;13.1
"119828";"1124";20;28;0;"SOLBERG";183.2;22.0;0.0;179.4;0.0;3.8
"72879";"1121";3;12;0;"HEIEN";9.0;6.0;3.0;9.0;0.0;0.0
"185782";"1122";36;3;0;"RAGE";46.4;634.2;207.4;41.2;0.0;5.2
"185783";"1122";36;4;0;"RAGE";3.4;1009.0;70.0;0.0;0.0;3.4
"195578";"1121";32;14;0;"FJERMESTAD";458.2;263.0;133.3;216.0;2.2;240.0
"205982";"1121";56;7;0;"LENDE";357.0;68.8;0.0;270.0;0.0;87.0
"123740";"3436";268;1;0;"MIDTSKOGEN MED NERJORDET";109.9;295.4;85.0;96.7;9.4;3.8
"185651";"1124";32;2;0;"NYGAARD";0.0;4.0;0.0;0.0;0.0;0.0
"31656";"1122";13;10;0;"STAVANGER E-VERK";27.8;58.6;89.2;27.5;0.0;0.3
"32120";"1120";20;14;0;"HAGEN";0.0;0.0;0.0;0.0;0.0;0.0
"125550";"3436";370;6;0;"SOLLI 2";9.9;11.3;43.0;3.9;0.0;6.0
"83302";"1127";54;18;0;"MIDTBØ";354.7;29.4;4.5;335.8;0.0;18.9
"185717";"1124";21;6;0;"BAKKEVOLDEN";77.4;2.7;5.1;30.4;0.0;47.0
"185718";"1124";21;7;0;;115.5;17.4;9.4;37.6;0.0;77.9
"118152";"1122";46;3;0;"MOUDAL NEDRE";356.6;2013.5;198.4;185.7;0.0;170.9
"171190";"3405";187;1;0;"GJEITSTAD ØVRE";77.0;151.7;256.0;64.4;0.0;12.6
"146666";"1124";25;7;0;"BYBERG";130.2;33.0;0.0;72.0;0.0;58.2
"5333";"3424";10;6;0;"SKOG";0.0;415.6;641.6;0.0;0.0;0.0
"99397";"1122";55;2;0;"FRAFJORD";224.6;22.3;63.3;151.9;13.5;59.2
"153863";"1122";55;3;0;"FRAFJORD";214.6;55.9;26.7;152.4;52.3;9.9
"243385";"1121";29;8;0;"BUMARKEN";390.1;291.7;154.7;141.0;0.0;249.1
"243374";"5057";8;24;0;"NES IDRETTSPLASS";9.0;2.0;1.0;9.0;0.0;0.0
"185788";"1122";55;4;0;"FRAFJORD";0.0;13.0;0.0;0.0;0.0;0.0
"185789";"1122";55;5;0;"FRAFJORD";93.5;146.5;31.7;76.4;0.0;17.1
"125668";"1122";55;6;0;"FRAFJORD";129.8;34.0;21.3;105.1;0.6;24.1
"146709";"1122";55;8;0;"FRAFJORD";77.9;15.0;1.1;71.3;0.0;6.6
"185791";"1122";55;13;0;"FRAFJORD";82.2;27.4;18.8;63.5;2.9;15.8
"31650";"1122";55;16;0;"SANDVOLD";59.1;11.7;0.0;59.1;0.0;0.0
"31647";"1122";55;18;0;"FRAFJORD";105.3;14.1;0.0;89.3;11.0;5.0
"185792";"1122";56;2;0;"KOMMEDAL";280.4;297.0;238.0;145.6;20.1;114.7
"206256";"1122";57;2;0;"MOLAU";97.0;21.0;42.0;46.9;0.2;49.9
"185726";"1122";58;1;0;"HÅLAND";155.5;254.0;0.0;49.1;1.3;105.1
"185727";"1122";58;2;0;"HÅLAND";53.2;164.0;178.0;25.1;0.0;28.1
"132181";"1122";60;1;0;"EIKESKOG";148.0;12347.0;195.0;38.0;0.0;110.0
"127042";"3405";167;1;0;"JØRSTAD ØVRE";39.3;4.0;68.0;39.0;0.0;0.3
"127043";"3405";167;2;0;"JØRSTAD ØVRE";83.5;12.7;380.3;69.0;0.0;14.5
"185802";"1122";15;2;0;"HAUGEMORKEN";705.2;1113.0;809.0;68.0;0.2;637.0
"185807";"1122";18;1;0;"VØLSTAD";554.5;1158.7;252.2;76.2;0.0;478.3
"11750";"3405";8;1;0;"HAUGER";97.7;246.0;2390.0;75.1;0.0;22.6
"171436";"3405";65;1;0;"LANGSET NORDRE";0.0;321.4;1209.5;0.0;0.0;0.0
"124848";"1122";19;1;0;"SLETTEBØ";0.0;1471.0;470.0;0.0;0.0;0.0
"132416";"1122";19;14;0;"Madlandsvassdraget";0.0;2.0;0.0;0.0;0.0;0.0
