orgnr;komnr;bygg_for_kg;bygg_sakorn_kg;erter_for_kg;erter_sakorn_kg;havre_for_kg;havre_sakorn_kg;hvete_for_kg;hvete_mat_kg;hvete_sakorn_kg;oljefro_kg;oljefro_sakorn_kg;rug_for_kg;rug_mat_kg;rug_sakorn_kg;rughvete_for_kg;rughvete_sakorn_kg
970560971;3805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49552;0
970560998;3013;11178;0;0;0;15489;0;0;0;0;0;0;0;0;0;0;0
970561005;3124;0;0;0;0;36290;0;0;35351;0;0;0;0;0;0;0;0
970561005;3012;47134;0;0;0;44536;0;0;0;0;0;0;0;0;0;0;0
970561625;5057;73740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970561706;5059;34705;0;0;0;0;0;48759;0;0;0;0;0;0;0;0;0
970562206;3005;21590;0;0;0;65229;0;0;0;0;0;0;0;0;0;0;0
970562249;3045;0;0;0;0;107365;0;0;0;0;0;0;0;0;0;0;0
970562389;3003;11799;0;0;0;30700;0;0;0;0;0;0;0;0;0;0;0
970564144;3417;32089;0;0;0;51129;0;0;0;0;0;0;0;0;0;0;0
970564527;4206;36206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970564659;5006;47894;0;0;0;16705;0;0;0;0;0;0;0;0;0;0;0
970565396;1120;43071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970565434;3228;115955;0;0;0;82294;0;12654;0;0;0;0;0;0;0;0;0
970565434;3034;4709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970565523;3416;0;0;0;0;66720;0;0;0;0;0;0;0;0;0;0;0
970566236;3045;0;0;0;0;4281;0;0;0;0;0;0;0;0;0;0;0
970566457;3030;0;0;0;0;3113;0;0;0;0;0;0;0;0;0;0;0
970566457;3205;49446;0;0;0;53176;0;22513;0;0;0;0;0;0;0;0;0
970566899;3805;0;0;0;0;20123;0;0;0;0;0;0;19592;52820;0;0;0
970567119;3413;162193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970567704;5001;125065;0;0;0;38968;0;0;0;0;0;0;0;0;0;0;0
970567798;3418;82724;11400;0;0;143017;0;0;0;0;0;0;0;0;0;0;0
970568115;3332;28204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970568220;3007;84214;0;0;0;126531;0;47052;0;0;17845;0;0;0;0;0;0
970568972;3808;30566;0;0;0;10220;0;24059;0;0;0;0;0;0;0;0;0
970569049;3418;150112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970569057;3413;5921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970569065;3415;10115;0;0;0;46806;0;0;0;0;0;0;0;0;0;0;0
970569294;3048;26957;0;0;0;0;0;17771;5377;0;0;0;0;0;0;0;0
970569316;3314;48836;0;0;0;0;0;21653;0;0;0;0;0;0;0;0;0
970570276;3026;0;0;0;0;148275;0;0;0;0;0;0;0;0;0;0;0
970570306;3020;56518;0;0;0;15293;0;0;0;0;0;0;0;0;0;0;0
970570667;3025;44751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970571698;3420;25015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970572597;5022;18432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970572686;3016;0;0;0;0;0;0;7561;0;0;0;0;0;0;0;0;0
970572775;3029;0;0;0;0;13054;0;0;0;0;0;0;0;0;0;0;0
970573658;3049;0;0;0;0;0;0;16672;3728;0;0;0;0;0;0;0;0
970575618;3101;90303;0;0;0;101957;0;0;137200;0;0;0;0;0;0;0;0
970579176;5001;6992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970580999;5047;14264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970581375;5035;59968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970584692;3001;0;0;0;0;4253;0;0;0;0;0;0;0;0;0;0;0
970584692;3101;28375;0;0;0;133790;0;0;0;0;0;0;0;0;0;0;0
970584714;3114;4842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970584714;3018;0;0;0;0;7815;0;0;0;0;0;0;0;0;0;0;0
970584846;3013;48900;0;0;0;36959;0;0;32643;0;0;0;0;0;0;0;0
970585184;3016;198430;0;0;0;126071;0;13346;0;0;0;0;0;0;0;0;0
970586377;3446;51312;0;0;0;0;0;45238;0;0;0;0;0;0;0;0;0
970588728;4204;43258;0;0;0;86788;0;1194;0;0;0;0;0;0;0;0;0
970593659;3030;33691;0;0;0;52464;0;8223;0;0;0;0;0;0;0;0;0
970593950;3007;69738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970594019;3048;0;0;0;0;0;0;42979;0;0;0;0;0;0;0;0;0
970594167;3048;0;0;0;0;7557;0;29821;15551;0;0;0;0;0;0;0;0
970594310;3334;28406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970594310;3050;28028;0;0;0;27164;0;0;0;0;0;0;0;0;0;0;0
970594736;3045;0;0;0;0;43545;0;39351;0;0;0;0;0;0;0;0;0
970594736;3332;0;0;0;0;19192;0;0;0;0;0;0;0;0;0;0;0
970594744;3047;1763;0;0;0;0;0;1542;0;0;0;0;0;0;0;0;0
970594795;3025;0;0;0;0;45252;0;0;0;0;0;0;0;0;0;0;0
970595228;3033;36446;0;0;0;0;0;18341;0;0;0;0;0;0;0;6642;0
970595252;3045;0;0;0;0;20186;0;0;0;0;0;0;0;0;0;0;0
970595775;3415;0;0;0;0;2174;0;0;0;0;0;0;0;0;0;0;0
970596488;3420;26188;3000;0;0;27507;3500;0;0;0;0;0;0;0;0;0;0
970596526;3424;65587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970596542;3411;175590;0;0;0;93172;0;0;0;0;0;0;0;0;0;0;0
970596771;3401;142439;0;0;0;87504;0;0;56063;0;0;0;0;0;0;0;0
970598634;3805;0;0;0;0;0;0;597;0;0;0;0;0;11697;0;0;0
970598979;3045;0;0;0;0;96101;0;0;0;0;0;0;0;0;0;0;0
970599029;3047;0;0;0;0;3105;0;0;0;0;0;0;0;0;0;0;0
970599339;3303;0;0;0;0;0;0;25093;0;0;0;0;0;0;0;0;0
970599371;3049;0;0;0;0;0;0;26141;0;0;0;0;0;0;0;0;0
970599428;3006;16940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970600051;3419;744786;0;0;0;13545;0;0;0;0;0;0;0;0;0;0;0
970600108;3415;60225;170539;0;0;0;103215;0;0;0;0;0;0;0;0;0;0
970600299;3417;214498;0;0;0;89868;0;46778;32971;0;0;0;0;0;0;0;0
970600329;3417;161069;0;0;0;53871;0;0;0;0;0;0;0;0;0;0;0
970600507;3417;239126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970600833;3802;0;0;0;0;65408;0;0;0;0;0;0;0;0;0;0;0
970600981;3049;3736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970601953;5006;190968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970603484;3811;0;0;0;0;0;0;9163;25951;0;0;0;0;0;0;0;0
970886389;3443;247027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970886567;3411;25749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970888314;3032;64470;0;0;0;67458;0;8026;0;0;0;0;0;0;0;0;0
970889493;4214;0;0;0;0;58569;0;0;0;0;0;0;0;0;0;0;0
970891862;3209;0;0;0;0;6259;0;0;0;0;0;0;0;0;0;0;0
970894551;5001;14199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970895205;3420;20191;0;0;0;15646;0;0;0;0;0;0;0;0;0;0;0
970895914;1121;5610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970896783;3014;8240;0;0;0;0;0;20898;0;0;0;0;0;0;0;0;0
970899626;3025;1628;0;0;0;0;0;25898;0;0;0;0;0;0;0;0;0
970914684;4206;150119;0;0;0;6049;0;0;0;0;0;0;0;0;0;0;0
970915060;5057;80472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970917942;5001;16442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970924604;3004;0;0;0;0;0;0;8250;13986;0;0;0;0;0;0;0;0
970925686;3004;0;0;0;0;3993;0;4272;0;0;0;0;0;0;0;0;0
970927654;3004;47557;0;0;0;84393;0;9136;0;0;0;0;0;0;0;12159;0
970927735;3004;0;0;0;0;0;0;21741;53996;0;0;0;0;0;0;0;0
970928251;3004;0;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0
970928251;3107;72971;0;0;0;0;0;0;77174;0;0;0;0;0;0;0;0
970928340;3004;8729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970930027;3004;0;0;0;0;1198;0;0;0;0;0;0;0;0;0;0;0
970930167;3004;0;0;0;0;11994;0;0;0;0;0;0;0;0;0;0;0
970930353;3004;0;0;0;0;0;0;19723;0;0;0;0;0;0;0;0;0
970930388;3004;18375;0;0;0;8412;0;0;0;0;0;0;0;0;0;0;0
970931015;3015;0;0;0;0;67126;0;0;0;0;0;0;0;0;0;0;0
970931155;3014;38534;0;0;0;39691;0;0;0;0;0;0;0;0;0;0;0
970931457;3004;148186;0;0;0;170299;0;343954;0;0;130918;0;0;0;0;0;0
970932305;3015;435839;0;0;0;0;0;85321;65729;0;0;0;0;0;0;0;0
970933182;3014;37978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970933778;3004;0;0;0;0;21716;0;0;17785;0;0;0;0;0;0;0;0
970936157;3004;13498;0;0;0;9270;0;0;0;0;0;0;0;0;0;0;0
970936386;3004;30569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970936572;3014;22369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970936572;3118;6572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970936904;3004;36384;0;0;0;35388;0;0;0;0;0;0;0;0;0;0;0
970937277;3446;15522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970937358;3107;0;0;0;0;0;0;0;17645;0;0;0;0;0;0;0;0
970937358;3004;6215;0;0;0;19553;0;7411;20802;0;0;0;0;0;0;5585;0
970937625;3004;0;0;0;0;0;0;0;0;0;0;0;61450;0;0;0;0
970937676;3118;23716;0;0;0;38613;0;34801;0;0;0;0;0;0;0;0;0
970937706;3004;0;0;0;0;0;0;0;18666;0;0;0;0;0;0;0;0
970940006;3107;0;0;23068;0;0;0;68655;180053;0;0;0;0;0;0;0;0
970940006;3004;56820;0;17148;0;0;0;100236;104226;0;0;0;47392;0;0;0;0
970940723;3803;75791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970943927;3014;55005;0;0;0;44634;0;0;94874;0;0;0;0;0;0;0;0
970944664;3004;0;0;0;0;1550;0;8226;0;0;0;0;0;0;0;0;0
970944672;3004;0;0;0;0;0;0;0;0;0;9157;0;0;0;0;0;0
970944699;3004;0;0;10793;0;0;0;7314;4769;0;0;0;0;0;0;0;0
970944737;3004;0;0;0;0;1619;0;26078;2824;0;0;0;0;0;0;0;0
970945407;3004;36449;0;0;0;2200;0;0;0;0;0;0;0;0;0;0;0
970946721;3004;0;0;0;0;0;0;15063;0;0;0;0;0;0;0;0;0
970946772;3107;0;0;0;0;46918;0;23938;19377;0;0;0;0;0;0;0;0
970946799;3004;0;0;5353;0;0;0;0;43597;0;0;0;0;0;0;4996;0
970946861;3004;34715;0;0;0;0;0;0;31884;0;0;0;0;0;0;0;0
970946918;3004;47523;0;0;0;0;0;0;40682;0;0;0;0;0;0;0;0
970946993;3004;0;0;0;0;0;0;0;0;0;0;0;78432;0;0;0;0
970946993;3107;46180;0;0;0;0;0;6139;110645;0;0;0;89115;0;0;0;0
970947280;3004;67669;0;0;0;3755;0;0;0;0;0;0;0;0;0;0;0
970947345;3004;0;0;0;0;17231;0;0;17634;0;0;0;0;0;0;0;0
970947809;3004;35752;0;0;0;27893;0;115520;8403;0;0;0;0;0;0;0;0
970947817;3004;15965;0;0;0;0;0;2201;13021;0;0;0;0;0;0;0;0
970947876;3004;26092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970949003;3107;0;0;0;0;53811;0;0;0;0;0;0;0;0;0;0;0
970949003;3004;0;0;34282;0;12806;0;0;0;0;0;0;0;0;0;0;0
970949178;3004;0;0;0;0;3003;0;0;22985;0;0;0;0;0;0;0;0
970950168;3004;34733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970950192;3004;0;0;37951;0;0;0;90257;0;0;0;0;0;0;0;0;0
970950192;3107;29345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970950397;3004;0;0;0;0;0;0;28209;0;0;0;0;0;0;0;0;0
970950613;3107;87744;0;0;0;42414;0;0;0;0;0;0;0;0;0;13918;0
970950613;3004;4700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970950788;3107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970950788;3004;0;0;0;0;0;0;53770;0;0;0;0;0;0;0;14725;0
970951830;3004;23941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970952314;3004;0;0;18646;0;0;0;66965;72951;0;0;0;0;0;0;0;0
970952918;3004;16235;0;53227;0;18663;0;0;0;0;71059;0;0;0;0;116423;0
970952918;3107;0;0;0;0;1710;0;0;0;0;0;0;0;0;0;0;0
970953558;3004;112913;0;0;0;27380;0;41526;0;0;0;0;0;0;0;0;0
970954139;3004;33392;0;0;0;0;0;27690;0;0;0;0;0;0;0;0;0
970954198;3004;28854;0;0;0;57876;0;0;0;0;0;0;0;0;0;0;0
970954244;3004;0;0;0;0;40241;0;0;0;0;0;0;0;0;0;0;0
970956492;3053;0;0;0;0;17099;0;0;0;0;0;0;0;0;0;0;0
970960732;3046;41869;0;0;0;76048;0;0;0;0;0;0;0;0;0;0;0
970962565;3226;0;0;0;0;626;0;0;0;0;0;0;0;0;0;0;0
970962565;3026;48251;0;0;0;108809;0;21170;0;0;0;0;0;0;0;0;0
970963650;3046;15940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970964282;3414;91948;0;0;0;93252;0;0;0;0;0;0;0;0;0;0;0
970965963;3023;0;0;0;0;8859;0;26820;22649;0;0;0;0;0;0;0;0
970965963;3212;4282;0;0;0;25402;0;0;0;0;0;0;0;0;0;0;0
970966196;3238;110234;0;0;0;62062;0;0;0;0;0;0;0;0;0;0;0
970966315;3423;39569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970966595;3038;0;0;17804;0;0;0;31679;0;0;0;0;0;0;0;0;0
970966595;3310;31557;0;0;0;0;0;6656;0;0;0;0;0;0;0;0;0
970975160;3446;56156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970976612;1119;36608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970979654;3405;6574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970980636;3049;15559;0;0;0;0;0;18004;0;0;0;0;0;0;0;0;0
970982434;3018;0;0;0;0;0;132838;0;0;28477;0;0;0;0;0;0;0
970982876;3001;54955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970991352;3314;0;0;0;0;0;0;41527;0;0;0;0;0;0;0;0;0
970993592;3048;52725;0;0;0;31056;0;7666;0;0;0;0;0;0;0;0;0
970993622;3048;0;0;0;0;0;0;0;0;0;0;0;31155;0;0;0;0
970999620;3805;20420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970999701;3220;87883;0;0;0;88375;0;0;0;0;0;0;0;0;0;0;0
970999701;3028;0;0;19129;0;0;0;0;20828;0;0;0;0;0;0;0;0
971002840;3436;8233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971008121;3015;122921;0;0;0;13753;0;0;10757;0;0;0;0;0;0;0;0
971008121;3116;223;0;0;0;452;0;0;0;0;0;0;0;0;0;0;0
971008296;3003;4158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971012870;3442;242009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971012943;3442;122785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971013311;3053;55563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971013869;3805;0;0;0;0;0;0;4127;0;0;0;0;0;0;0;0;0
971013931;3804;42676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971014008;3804;182534;0;0;0;5880;0;121390;227834;0;0;0;137608;0;0;30700;0
971014067;3801;0;0;0;0;93415;0;6879;17153;0;0;0;0;0;0;0;0
971014067;3901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971019417;5054;3157;0;0;0;0;0;2126;0;0;0;0;0;0;0;0;0
971024364;1120;94371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971025360;3025;19721;0;0;0;7573;0;0;0;0;22524;0;0;0;0;0;0
971025360;3203;16162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971025409;3047;0;0;0;0;3560;0;7147;0;0;0;0;0;0;0;0;0
971026065;3003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54659;0
971026219;3105;0;0;0;0;27993;0;0;0;0;0;0;0;0;0;0;0
971026219;3003;0;0;0;0;0;0;8195;9887;0;17615;0;0;0;0;9073;0
971028483;3817;46366;0;0;0;10478;0;0;0;0;0;0;0;0;0;0;0
971030453;3314;41339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971034300;3419;173233;8080;0;0;117645;0;0;0;0;0;0;0;0;0;0;0
971034424;3414;0;0;0;0;55927;0;0;0;0;0;0;0;0;0;0;0
971036362;3424;13456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971037520;5035;67008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971037709;3411;9584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971042133;3418;0;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971043377;3420;259961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971045280;3001;0;0;0;0;21228;0;0;0;0;0;0;0;0;0;0;0
971050004;3419;51532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971051159;3228;0;0;0;0;0;0;21843;0;0;0;0;0;0;0;0;0
971051159;3034;0;0;6378;0;0;0;0;0;0;0;0;0;0;0;0;0
971051280;3443;111408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971058900;3019;295372;0;0;0;49560;0;277310;0;0;0;0;0;0;0;0;0
971060972;3014;0;0;0;0;26850;0;12623;0;0;0;0;0;0;0;0;0
971061502;3030;0;0;0;0;0;0;0;0;0;16842;0;0;0;0;0;0
971061502;3205;0;0;0;0;35208;0;36617;0;0;0;0;0;0;0;0;0
971067071;3238;72572;0;0;0;84193;0;66118;0;0;0;0;0;0;0;0;0
971067071;3036;8631;0;0;0;35862;0;0;0;0;0;0;0;0;0;0;0
971067942;3003;0;0;0;0;7978;0;7471;30148;0;0;0;0;0;0;0;0
971074094;3120;0;0;0;0;0;0;13048;0;0;0;0;0;0;0;0;0
971076011;3018;23312;0;0;0;14651;0;16398;0;0;8778;0;0;0;0;0;0
971083034;3413;82843;0;0;0;0;0;30811;0;0;0;0;0;0;0;0;0
971083034;3403;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971083034;3411;0;0;0;0;0;3000;0;0;0;0;0;0;0;0;0;0
971083107;3201;199622;0;0;0;47681;0;33637;0;0;0;0;0;0;0;0;0
971083107;3024;0;0;0;0;0;0;0;0;0;64279;0;0;0;0;0;0
971100001;3420;5512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971102012;1108;45001;0;0;0;4599;0;0;0;0;0;0;0;0;0;0;0
971112530;5054;41543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971117540;3804;0;0;0;0;23749;0;9466;0;0;0;0;0;0;0;0;0
971123672;3442;0;0;0;0;0;0;37333;0;0;0;0;0;0;0;0;0
971129158;5001;104278;0;0;0;76062;0;0;0;0;0;0;0;0;0;0;0
971130717;5006;46356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971131837;3802;17387;0;0;0;24532;8987;0;312;0;0;0;0;0;0;0;0
971143789;3006;0;0;0;0;3299;0;0;0;0;0;0;0;0;0;0;0
971147148;3045;0;0;0;0;133168;0;31913;0;0;0;0;0;0;0;0;0
971147156;3026;23634;0;0;0;26748;0;0;0;0;0;0;0;0;0;0;0
971148047;3405;16067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971156694;5001;95144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971158921;3411;79915;0;0;0;0;0;77385;0;0;0;0;0;0;0;0;0
971159219;3805;24281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971159979;3034;51340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971164514;3442;8322;72459;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971164719;3238;0;0;0;0;27405;0;0;0;0;0;0;0;0;0;0;0
971168951;5037;23857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971175311;3318;0;0;11652;0;0;0;0;0;0;0;0;0;0;0;0;0
971175311;3046;0;0;0;0;41516;0;0;0;0;0;0;0;0;0;0;0
971182180;5057;55425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971183101;5027;9618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971183268;5001;16651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971183314;5054;48440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971183454;5028;197915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971183624;5054;76728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971184507;3807;25812;0;0;0;0;0;56599;51258;0;0;0;0;0;0;0;0
971188235;3433;8647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971188391;3442;88026;0;31530;0;48086;0;0;7814;0;8331;0;0;0;0;0;0
971188413;3441;0;0;0;0;52003;0;0;0;0;0;0;0;0;0;0;0
971189215;3804;0;0;0;0;21084;0;0;0;0;39047;0;0;0;0;0;0
971189215;3907;292948;0;0;0;111283;0;48849;49810;0;0;0;96500;0;0;0;0
971189614;3817;43397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971192771;1120;21360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971193271;5006;339660;0;0;0;97411;0;118162;0;0;0;0;0;0;0;0;0
971193409;3036;17121;0;0;0;57088;0;0;0;0;0;0;0;0;0;0;0
971195711;3802;89305;0;0;0;21673;0;186990;0;0;0;0;0;0;0;0;0
971196432;3107;11107;0;0;0;0;0;0;72479;0;0;0;0;0;0;0;0
971196432;3004;61247;0;0;0;0;0;66536;29617;0;0;0;0;0;0;0;0
971197846;3805;80662;0;32811;0;0;0;52413;0;0;0;0;0;0;0;0;0
971197919;3804;19731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971198796;3205;21420;0;0;0;20170;0;0;0;0;0;0;0;0;0;0;0
971198796;3030;0;0;0;0;6683;0;0;0;0;0;0;0;0;0;0;0
971198982;3033;31531;0;0;0;37255;0;0;0;0;0;0;0;0;0;0;0
971199350;3205;84249;0;0;0;0;0;14546;0;0;0;0;0;0;0;0;0
971199350;3030;25872;0;0;0;55988;0;0;0;0;0;0;0;0;0;0;0
971199784;3014;0;0;0;0;0;0;0;58745;0;52884;0;0;0;0;0;0
971199784;3118;43547;0;0;0;43059;0;0;79961;0;0;0;0;0;0;0;0
971199857;3036;12255;0;0;0;65948;0;0;0;0;0;0;0;0;0;0;0
971199873;3034;0;0;0;0;199752;0;0;0;0;0;0;0;0;0;0;0
971199911;3030;33155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971199911;3426;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971200340;3209;0;0;0;0;75620;0;0;0;0;0;0;0;0;0;0;0
971200340;3033;4410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971200464;3030;34451;0;0;0;0;0;38558;29855;0;0;0;0;0;0;0;0
971202513;3030;10183;0;0;0;30584;0;0;0;0;0;0;0;0;0;0;0
971202521;3205;8403;0;0;0;32572;0;20965;0;0;0;0;0;0;0;0;0
971202521;3030;0;0;0;0;38790;0;45401;43662;0;16636;0;0;0;0;0;0
971202793;3033;120492;0;0;0;53688;0;2362;0;0;0;0;0;0;0;0;0
971203889;3411;30476;0;0;0;0;0;0;0;0;0;0;5707;0;0;0;0
971204796;3817;0;0;0;0;76821;0;37684;33178;0;0;0;0;0;0;0;0
971205229;3816;0;0;0;0;24873;0;7871;0;0;0;0;0;0;0;0;0
971205504;3807;7830;0;0;0;6831;0;0;0;0;0;0;0;0;0;0;0
971205520;3817;0;0;0;0;34128;0;0;0;0;0;0;0;0;0;0;0
971205849;3817;0;0;0;0;8462;54476;0;0;0;0;0;0;0;0;0;0
971207868;3120;41792;0;0;0;0;0;21604;0;0;0;0;0;0;0;0;0
971208112;3016;0;0;11317;0;105904;0;0;0;0;0;0;0;0;0;0;0
971209445;3018;0;0;0;0;120283;0;0;0;0;0;0;0;0;0;0;0
971209941;3415;63058;0;0;0;182749;0;0;0;0;0;0;0;0;0;0;0
971210052;3414;0;0;0;0;51732;0;0;0;0;0;0;0;0;0;0;0
971210192;3417;0;3000;0;0;117389;13740;12019;0;0;0;0;0;0;0;0;0
971210265;1103;123700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971210338;3412;364325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971210427;3001;0;0;0;0;0;0;0;11763;0;37702;0;0;0;0;0;0
971210427;3101;189343;0;0;0;0;0;0;151501;0;0;0;0;0;0;0;0
971210567;3015;13476;0;0;0;1322;0;21891;0;0;0;0;0;0;0;0;0
971211466;3018;0;0;53574;0;0;0;79537;26063;0;0;0;0;0;0;0;0
971211911;3034;0;0;0;0;58596;0;0;0;0;0;0;0;0;0;0;0
971212853;3014;0;0;0;0;52398;0;0;0;0;0;0;0;0;0;0;0
971213612;3414;11739;0;0;0;87490;0;0;0;0;0;0;0;0;0;0;0
971213744;3403;110222;0;0;0;0;0;33408;0;0;0;0;0;0;0;0;0
971213752;3411;139541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971213868;3414;18031;0;0;0;83493;0;0;0;0;0;0;0;0;0;0;0
971214066;3012;5103;0;0;0;6462;0;3972;11902;0;0;0;0;0;0;0;0
971215038;3105;0;0;0;0;28275;0;7899;18195;0;0;0;0;0;0;0;0
971215771;3039;0;0;0;0;0;0;43797;0;0;0;0;0;0;0;0;0
971215801;3038;33057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971215801;3310;6812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971216271;3401;3683;0;0;0;39188;56603;0;0;0;0;0;0;0;0;0;0
971216387;3047;3091;0;0;0;0;0;9895;0;0;0;0;0;0;0;0;0
971216743;3005;6116;0;0;0;16692;0;10384;0;0;0;0;0;0;0;0;0
971217170;5038;0;0;0;0;21805;0;0;0;0;0;0;0;0;0;0;0
971217235;5035;28521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971217316;5037;118554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971217367;5037;62508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971217596;5035;26442;0;0;0;0;0;28950;0;0;0;0;0;0;0;0;0
971217634;3038;0;0;0;0;0;0;66313;32800;0;0;0;0;0;0;0;0
971217677;3048;16239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971217790;5037;300797;0;0;0;0;0;25491;0;0;0;0;0;0;0;0;0
971217979;3005;0;0;0;0;0;0;41773;0;0;0;0;0;0;0;0;0
971217987;5035;0;0;0;0;59815;0;0;0;0;0;0;0;0;0;0;0
971218045;5037;56852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
