orgnr;komnr;hvete_mat;hvete_for;hvete_sakorn;rug_mat;rug_for;rug_sakorn;bygg;bygg_sakorn;havre;havre_sakorn;rughvete;rughvete_sakorn;erter;erter_sakorn;oljefro;oljefro_sakorn
876002302;3101;62877;44199;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876025582;3120;0;40075;0;0;0;0;64789;0;0;0;0;0;0;0;0;0
876064332;3230;0;22058;0;0;0;0;0;0;61238;0;0;0;0;0;0;0
876929392;3120;0;0;0;0;0;0;87457;0;125581;0;0;0;0;0;0;0
877026892;3905;0;139565;0;0;0;0;155154;0;0;0;0;0;0;0;16528;0
877180182;3203;0;79521;0;0;0;0;0;0;0;0;0;0;0;0;5232;0
877181162;3413;0;56712;0;0;0;0;183157;0;0;0;0;0;15955;0;0;0
877533522;3014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76057;0
877533522;3118;570664;28400;0;0;0;0;1021328;0;438722;0;84454;0;0;0;0;0
877558452;3105;0;42285;0;0;0;0;0;0;7556;0;0;0;0;0;0;0
878664752;5035;0;0;0;0;0;0;84923;0;0;0;0;0;0;0;0;0
878708172;3103;2704;25669;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879145422;3909;106452;171795;0;118226;0;0;0;0;0;0;0;0;0;0;25752;0
879440882;3207;0;19281;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879445442;3216;0;0;0;0;0;0;0;0;0;0;35359;0;0;0;0;0
879489172;3120;0;47420;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880215922;3443;0;0;0;0;0;0;81349;0;0;0;0;0;0;0;0;0
880454072;3443;0;0;0;0;0;0;9143;0;0;0;0;0;0;0;0;0
880461672;5029;0;0;0;0;0;0;23394;0;0;0;0;0;0;0;0;0
880916602;3433;0;0;0;0;0;0;46799;0;0;0;0;0;0;0;0;0
881154862;5037;0;0;0;0;0;0;91876;0;0;0;0;0;0;0;0;0
881174022;5041;0;0;0;0;0;0;36512;0;61761;0;0;0;0;0;0;0
881322862;3120;0;29009;0;0;0;0;45461;0;49239;0;0;0;5569;0;0;0
882374742;3412;0;0;0;0;0;0;349284;0;25543;0;0;0;0;0;0;0
882797252;3238;0;0;0;0;0;0;63339;0;0;0;0;0;0;0;0;0
882952592;3413;0;0;0;0;0;0;0;0;93589;78870;0;0;0;0;0;0
882982882;3411;0;0;0;0;0;0;25788;0;0;0;0;0;0;0;0;0
883027752;3442;0;107368;0;0;0;0;351923;0;0;0;0;0;0;0;0;0
883231732;3907;0;74561;0;155890;0;0;0;0;0;0;0;0;0;0;0;0
883935012;3114;0;0;0;0;0;0;49581;0;18137;0;0;0;0;0;0;0
884664292;3226;0;52744;0;0;0;0;256016;0;90232;0;0;0;0;0;28916;0
885246982;5001;0;0;0;0;0;0;128879;0;18475;0;0;0;0;0;0;0
885892302;3014;0;0;0;0;0;0;0;228083;0;0;0;0;0;0;0;0
886108362;3418;0;0;0;0;0;0;22864;0;58330;0;0;0;0;0;0;0
886130732;3418;0;0;0;0;0;0;130100;0;107246;0;0;0;0;0;0;0
886396252;3446;0;0;0;0;0;0;42707;0;41958;0;0;0;0;0;0;0
886895372;4012;0;0;0;0;0;0;0;0;33355;0;0;0;0;0;0;0
887671192;3118;49007;77442;0;0;0;0;87120;0;0;0;97880;0;0;0;10174;0
887973202;3226;0;0;0;0;0;0;53158;0;10611;0;22338;0;0;0;0;0
888487492;3228;0;0;0;0;0;0;0;0;57911;0;0;0;0;0;0;0
888685162;3120;0;0;0;0;0;0;89539;0;0;0;0;0;0;0;0;0
889257962;3107;84221;0;0;0;0;0;64971;0;0;0;0;0;11998;0;0;0
890007562;3440;0;0;0;0;0;0;108067;0;0;0;0;0;0;0;0;0
890145612;4204;0;0;0;0;0;0;4911;0;0;0;0;0;0;0;0;0
891215622;3909;0;11538;0;24490;0;0;53797;0;42926;0;0;0;0;0;7678;0
892694532;3118;0;0;0;0;0;0;0;0;73025;0;0;0;0;0;22330;0
894752092;3116;0;0;0;0;0;0;65096;0;0;0;0;0;0;0;0;0
896454072;1119;0;0;0;0;0;0;73584;0;0;0;0;0;0;0;0;0
897181932;3443;0;0;0;0;0;0;116018;0;0;0;0;0;0;0;0;0
899298322;3120;0;38122;0;0;0;0;47972;0;45728;0;0;0;0;0;0;0
911557789;3226;0;49470;0;0;0;0;259340;0;84892;0;0;0;0;0;28832;0
911594609;3116;121262;0;0;0;0;0;89099;0;0;0;0;0;0;0;0;0
911650061;3120;0;0;0;0;0;0;0;0;51304;0;0;0;15920;0;0;0
911694476;3205;0;0;0;0;0;0;18939;0;0;0;0;0;0;0;0;0
911912864;4005;25563;12748;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912018741;3218;0;0;0;0;0;0;114625;0;138412;0;0;0;0;0;0;0
912055086;5038;0;0;0;0;0;0;59097;0;0;0;0;0;0;0;0;0
912105946;3105;156351;37814;0;0;0;0;204300;0;114744;0;0;0;0;0;0;0
912253449;3419;0;0;0;0;0;0;329645;0;59995;0;0;0;0;0;0;0
912272966;3418;0;0;0;0;0;0;143278;0;177354;0;0;0;0;0;0;0
912369870;4010;0;14292;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912380807;3226;0;0;0;0;0;0;55469;0;64722;0;0;0;0;0;0;0
912428680;3303;0;0;0;0;0;0;89450;0;87998;0;0;0;0;0;0;0
912578070;3120;0;59529;0;0;0;0;105136;0;58102;0;0;0;24143;0;36316;0
912644642;3230;61288;0;0;0;0;0;52596;0;121137;0;0;0;0;0;0;0
912662144;3417;0;0;0;0;0;0;0;209028;0;0;0;0;0;0;0;0
912741451;3118;97403;146604;0;0;0;0;156837;0;0;0;0;0;20004;0;0;0
912769321;3226;0;78428;0;0;0;0;98595;0;19153;0;0;0;0;0;0;0
912789713;3420;0;0;0;0;0;0;35927;0;24573;0;0;0;0;0;0;0
912805808;3116;0;0;0;0;0;0;0;0;11620;0;0;0;20097;0;0;0
912847950;4020;70709;63401;0;0;0;0;100625;0;0;0;0;0;0;0;0;0
912867773;3120;0;0;0;0;0;0;76581;0;3024;0;0;0;4273;0;24019;0
912875954;3909;0;13846;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912971732;3120;0;0;229952;0;0;0;0;0;0;0;0;0;0;0;0;0
912975975;3414;0;0;0;0;0;0;0;0;96034;0;0;0;0;0;0;0
912996883;3411;0;0;0;0;0;0;9358;0;0;0;0;0;0;0;0;0
913002016;3413;106322;35968;0;0;0;0;125697;0;0;0;0;0;64668;0;0;0
913033078;3107;9086;14881;0;0;0;0;0;0;0;0;0;0;0;0;0;0
913089049;3905;0;52913;0;0;0;0;0;0;0;0;0;0;0;0;0;0
913111753;1108;0;0;0;0;0;0;0;0;21319;0;0;0;0;0;0;0
913287096;5006;0;0;0;0;0;0;51073;0;0;0;0;0;0;0;0;0
913295277;3442;0;0;0;0;0;0;35124;72984;0;0;0;0;0;0;0;0
913347137;3209;0;0;0;0;0;0;0;0;48645;0;0;0;0;0;0;0
913560345;3112;0;10815;0;0;0;0;0;0;12988;0;15045;0;0;0;0;0
913636589;3416;0;0;0;0;0;0;54988;0;34377;0;0;0;0;0;0;0
913770935;5037;0;0;0;0;0;0;127350;0;0;0;0;0;0;0;0;0
914020476;3214;0;0;0;0;0;0;413012;0;134558;0;0;0;0;0;0;0
914497183;3214;0;25241;0;0;0;0;0;0;19918;0;0;0;0;0;0;0
914592054;3413;151477;0;0;0;0;0;534394;0;0;0;0;0;50375;0;0;0
914606284;5035;0;0;0;0;0;0;57749;0;65897;0;0;0;0;0;0;0
914630509;4204;0;14424;0;0;0;0;0;0;2159;0;0;0;0;0;0;0
914724821;3116;0;12140;0;0;0;0;83331;0;0;0;0;0;0;0;41187;0
914739667;1119;0;0;0;0;0;0;21677;0;0;0;0;0;0;0;0;0
914742749;5054;0;0;0;0;0;0;19391;0;0;0;0;0;0;0;0;0
914743680;3411;0;0;103938;0;0;0;0;0;2883;74826;0;0;0;0;0;0
914763835;5038;0;0;0;0;0;0;74147;0;0;0;0;0;0;0;0;0
914893283;3218;0;0;0;0;0;0;53281;0;23624;0;8411;0;0;0;0;0
914993172;3312;0;86185;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915135986;3118;0;0;0;0;0;0;0;0;53879;0;0;0;0;0;0;0
915137261;3232;0;0;0;0;0;0;0;0;28785;0;0;0;0;0;0;0
915319068;3407;0;0;0;0;0;0;0;0;69723;0;0;0;0;0;0;0
915325173;5037;0;0;0;0;0;0;316229;0;18985;0;0;0;0;0;0;0
915422772;3909;0;0;0;13737;0;0;0;0;51970;0;0;0;0;0;0;0
915518850;3118;0;26828;0;0;0;0;90880;0;68884;0;0;0;0;0;14393;0
915664474;3334;0;0;0;0;0;0;0;0;29780;0;0;0;0;0;0;0
915775802;3443;0;0;0;0;0;0;57677;0;0;0;0;0;0;0;0;0
915779190;1124;0;63722;0;0;0;0;0;0;0;0;0;0;0;0;0;0
915893422;3316;0;0;0;0;0;0;0;0;3816;0;0;0;0;0;0;0
916135947;3446;0;0;0;0;0;0;32949;49353;0;0;0;0;0;0;0;0
916158777;3120;0;80848;0;0;0;0;343479;0;63874;0;0;0;0;0;40347;0
916297165;3118;0;20845;0;0;0;0;0;0;52536;0;0;0;0;0;12898;0
916306121;5038;0;0;0;0;0;0;104364;0;0;0;0;0;0;0;0;0
916329717;3105;0;100332;0;0;0;0;21610;0;172964;0;0;0;7468;0;0;0
916381506;5053;0;73625;0;0;0;0;229062;0;0;0;0;0;0;0;0;0
916482035;3903;0;10104;0;0;0;0;75137;0;0;0;0;0;0;0;0;0
916500661;5001;0;0;0;0;0;0;44447;0;0;0;0;0;0;0;0;0
916531052;3411;0;0;0;0;0;0;0;0;142448;0;0;0;0;0;0;0
916545339;3905;29942;47228;0;0;0;0;0;0;0;0;0;0;0;0;0;0
916551479;5001;0;0;0;0;0;0;113322;0;78273;0;0;0;0;0;0;0
916589751;3905;58805;0;0;0;0;0;939;0;0;0;0;0;0;0;0;0
916590830;5032;0;0;0;0;0;0;11080;0;0;0;0;0;0;0;0;0
916671393;3417;0;0;0;0;0;0;311144;0;4180;0;0;0;0;0;0;0
916694962;3428;0;0;0;0;0;0;43917;0;0;0;0;0;0;0;0;0
916823541;3411;0;0;0;0;0;0;51225;0;63034;0;0;0;0;0;0;0
916866593;3403;52934;0;0;0;0;0;140374;0;0;0;0;0;0;0;0;0
916888651;3112;112294;0;0;0;0;0;43850;0;15370;0;0;0;20681;0;0;0
916929293;3103;0;0;442803;0;0;0;0;0;0;0;0;0;0;24910;0;0
916986564;3416;0;0;0;0;0;0;57152;0;0;0;0;0;0;0;0;0
917241775;3209;0;0;0;0;0;0;52782;0;145679;0;0;0;0;0;0;0
917324026;3411;0;0;0;0;0;0;115836;0;40159;0;0;0;0;0;0;0
917332320;5028;0;0;0;0;0;0;0;0;46573;0;0;0;0;0;0;0
917349762;5031;0;0;0;0;0;0;0;0;17314;0;0;0;0;0;0;0
917402167;3226;0;6019;0;0;0;0;0;0;20091;0;0;0;0;0;0;0
917546436;3305;0;0;0;0;0;0;82330;0;0;0;0;0;18694;0;0;0
917618739;3101;0;0;0;0;0;0;24183;0;0;0;0;0;0;0;13023;0
917907366;3209;0;0;0;0;0;0;0;0;105973;0;0;0;0;0;0;0
917915806;3118;0;54111;0;0;0;0;40187;0;39841;0;0;0;0;0;0;0
918019391;1108;0;0;0;0;0;0;0;0;3975;0;0;0;0;0;0;0
918019421;5028;0;0;0;0;0;0;19423;0;0;0;0;0;0;0;0;0
918085998;3112;0;41938;0;0;0;0;9865;0;21959;0;0;0;0;0;0;0
918284419;0301;0;21689;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918322175;3205;0;107406;0;0;0;0;0;0;0;0;0;0;24338;0;22974;0
918323996;5047;0;0;0;0;0;0;158548;0;0;0;0;0;0;0;0;0
918348093;3443;0;0;0;0;0;0;21499;0;12474;0;0;0;0;0;0;0
918353089;3438;0;0;0;0;0;0;58150;0;0;0;0;0;0;0;0;0
918389881;3909;0;0;0;0;29854;0;0;0;0;0;0;0;0;0;0;0
918498257;3318;122879;31664;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918529241;3230;0;0;0;0;0;0;42752;0;31536;0;0;0;0;0;0;0
918610855;3105;60461;0;0;0;0;0;74909;0;0;0;0;0;0;0;0;0
918634940;3442;0;30937;0;0;0;0;55451;152190;0;0;0;0;0;0;0;0
918722548;5035;0;0;0;0;0;0;31821;0;0;0;0;0;0;0;0;0
918729089;3118;0;0;0;0;0;0;27069;0;24301;0;0;0;0;0;0;0
918731466;3909;41899;12090;0;0;0;0;21445;0;0;0;0;0;0;0;0;0
918785124;3423;0;0;0;0;0;0;245226;0;0;0;0;0;0;0;0;0
918832416;3442;0;0;0;0;0;0;69842;0;0;0;0;0;0;0;0;0
919044500;5054;0;0;0;0;0;0;13673;0;0;0;0;0;0;0;0;0
919089652;5001;0;0;0;0;0;0;108646;0;0;0;0;0;0;0;0;0
919169834;3209;0;0;0;0;0;0;18886;0;0;0;0;0;0;0;0;0
919260211;3903;0;0;0;0;0;0;33331;0;0;0;0;0;0;0;0;0
919305363;3238;0;0;0;0;0;0;55138;0;37596;0;0;0;0;0;0;0
919354003;3905;0;76736;0;0;0;0;690;0;0;0;0;0;0;0;0;0
919486961;5001;0;0;0;0;0;0;95161;0;0;0;0;0;0;0;0;0
919722002;3412;0;0;0;0;0;0;125105;0;0;0;0;0;12272;0;0;0
919723033;5053;0;0;0;0;0;0;0;0;45761;141869;0;0;0;0;0;0
919759429;3411;0;92963;0;0;0;0;298556;0;0;0;0;0;0;0;28476;0
919759852;1539;0;0;0;0;0;0;83757;0;0;0;0;0;0;0;0;0
919823364;5001;0;39451;0;0;0;0;32607;0;57812;0;0;0;0;0;0;0
919887745;5037;0;0;0;0;0;0;61832;0;0;0;0;0;0;0;0;0
919902841;3416;0;0;0;0;0;0;112307;0;136898;0;0;0;0;0;0;0
920189857;5035;0;0;0;0;0;0;47595;0;25763;0;0;0;0;0;0;0
920224539;3446;0;0;0;0;0;0;54630;0;0;0;0;0;0;0;0;0
920229824;4003;0;0;0;0;0;0;47132;0;0;0;0;0;0;0;0;0
920328504;3201;0;0;0;0;0;0;52825;0;0;0;0;0;0;0;0;0
920380360;5041;0;0;0;0;0;0;18210;0;84876;0;0;0;0;0;0;0
920478697;5006;0;0;0;0;0;0;110912;0;6770;0;0;0;0;0;0;0
920495702;5035;0;0;0;0;0;0;40218;0;0;0;0;0;0;0;0;0
920656587;3301;0;80740;0;0;0;0;107843;0;89971;0;0;0;0;0;0;0
920825850;3316;0;0;0;0;0;0;0;0;33030;0;0;0;0;0;0;0
920843808;3120;122976;6388;0;0;0;0;168435;0;84526;0;0;0;0;0;0;0
920844316;3909;0;0;0;0;0;0;0;0;0;0;26584;0;0;0;0;0
920931359;3021;0;0;156986;0;0;0;0;144147;0;0;0;0;0;0;0;0
920978622;3909;0;29410;0;0;0;0;0;0;0;0;0;0;0;0;0;0
921093659;3118;0;0;0;0;0;0;115708;0;0;0;0;0;0;0;0;0
921198418;3002;0;0;0;0;0;0;0;0;14248;0;0;0;0;0;0;0
921340257;3118;0;33322;0;0;0;0;0;0;0;0;0;0;0;0;24838;0
921520794;3238;0;0;0;0;0;0;125565;0;158628;0;0;0;0;0;0;0
921678703;3120;42294;76062;0;0;0;0;63167;0;3376;0;57629;0;0;0;0;0
921981279;3124;0;0;0;0;0;0;0;0;2678;0;0;0;0;0;0;0
922016151;5006;0;54170;0;0;0;0;217182;0;172828;0;0;0;0;0;0;0
922059675;5037;0;0;0;0;0;0;201628;0;0;0;0;0;0;0;0;0
922066078;3101;0;0;0;0;0;0;0;0;51785;0;0;0;0;0;0;0
922102414;5047;0;0;0;0;0;0;85849;0;0;0;0;0;0;0;0;0
922155526;3034;0;0;0;0;0;0;0;0;0;143371;0;0;0;0;0;0
922186669;3909;0;0;0;0;0;0;93504;0;0;0;0;0;0;0;0;0
922246076;4206;0;0;0;0;0;0;0;0;4757;0;0;0;0;0;0;0
922267391;3122;0;5592;0;0;0;0;8669;0;13036;0;0;0;0;0;0;0
922280819;3905;0;0;0;0;0;0;26374;0;0;0;0;0;0;0;0;0
922298181;5035;0;61872;0;0;0;0;113928;0;23643;0;0;0;0;0;0;0
922343187;3122;47913;52712;0;0;0;0;91519;0;0;0;0;0;0;0;0;0
922540314;3114;51944;177163;0;0;0;0;65067;0;77846;0;0;0;0;0;0;0
922555680;3118;0;0;0;0;0;0;0;0;78246;0;0;0;0;0;0;0
922571937;3124;0;30440;0;0;0;0;0;0;40670;0;0;0;0;0;0;0
922765839;3905;0;0;0;27196;0;0;0;0;0;0;0;0;0;0;0;0
923011773;5006;0;0;0;0;0;0;16558;0;0;0;0;0;0;0;0;0
923037519;5038;0;0;0;0;0;0;107627;0;0;0;0;0;0;0;0;0
923226834;3442;0;0;0;0;0;0;85972;0;55027;0;0;0;0;0;0;0
923337180;5006;0;0;0;0;0;0;11927;0;0;0;0;0;0;0;0;0
923377786;3411;0;0;0;0;0;0;82362;0;0;0;0;0;0;0;0;0
923470395;3228;0;0;0;0;0;0;0;0;40645;0;0;0;0;0;0;0
923477705;3305;0;4704;0;0;0;0;13322;0;13460;0;0;0;16064;0;0;0
923483519;3318;0;0;0;0;0;0;0;0;6803;0;0;0;0;0;0;0
923653759;5006;0;37632;0;0;0;0;189430;0;0;0;0;0;0;0;0;0
924047690;5006;0;16931;0;0;0;0;175228;0;145699;0;0;0;11530;0;0;0
924201304;3310;11711;50061;0;0;0;0;71463;0;0;0;0;0;0;0;0;0
924275480;3413;280866;5505;0;0;0;0;60590;0;0;0;0;0;0;0;0;0
924317922;3411;0;0;0;0;0;0;0;35253;0;0;0;0;0;0;0;0
924383372;3446;52252;0;0;0;0;0;116858;0;0;0;0;0;0;0;0;0
924415622;3118;0;0;0;0;0;0;36795;0;0;0;0;0;0;0;0;0
924451505;3236;0;0;0;0;0;0;42354;0;25414;0;0;0;0;0;0;0
924454725;5047;0;0;0;0;0;0;155529;0;0;0;0;0;0;0;0;0
924459107;4018;0;38321;0;0;0;0;0;0;0;0;0;0;0;0;0;0
924477946;3907;0;0;0;0;0;0;0;0;12912;0;0;0;0;0;0;0
924493518;3228;0;0;0;0;0;0;56275;0;0;0;0;0;0;0;0;0
924522135;3403;0;0;0;0;0;0;23054;0;0;0;0;0;0;0;0;0
924626518;1122;0;0;0;0;0;0;36828;0;0;0;0;0;0;0;0;0
924667303;3228;72053;0;0;0;0;0;186344;0;152132;0;0;0;0;0;0;0
924669055;3401;0;0;0;0;0;0;0;0;38800;0;0;0;0;0;0;0
924718404;3103;0;13050;0;0;0;0;0;0;0;0;0;0;0;0;0;0
924763051;3004;0;0;72016;0;0;0;0;0;0;57275;0;0;0;0;0;0
924768622;3203;0;0;0;0;0;0;0;0;10409;0;8854;0;11621;0;0;0
924955481;3332;0;0;0;0;0;0;0;0;43641;0;0;0;0;0;0;0
925067806;5054;0;0;0;0;0;0;279249;0;137186;0;0;0;0;0;0;0
925075876;3120;70957;928;0;0;0;0;201009;0;53393;0;0;0;0;0;53790;0
925317837;5006;0;0;0;0;0;0;62601;0;0;0;0;0;0;0;0;0
925402559;5038;16404;22270;0;0;0;0;0;0;44426;0;0;0;0;0;0;0
925437794;3416;0;0;0;0;0;0;99160;0;0;0;0;0;0;0;0;0
925451835;5035;0;0;0;0;0;0;0;0;20625;0;0;0;0;0;0;0
925582336;3442;0;0;0;0;0;0;104650;0;0;0;0;0;0;0;0;0
925661775;5006;0;26100;0;0;0;0;31526;0;23910;0;0;0;0;0;0;0
925718734;3105;0;12097;0;0;0;0;0;0;9992;0;0;0;0;0;0;0
925765074;3116;0;0;0;0;0;0;5128;0;0;0;0;0;0;0;0;0
925887013;3905;0;6844;0;0;0;0;6964;0;0;0;0;0;0;0;2091;0
926073788;3201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32489;0
926096109;4003;0;0;0;0;0;0;0;0;0;0;12332;0;0;0;0;0
926102974;3118;41090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
926108719;5029;0;0;0;0;0;0;103935;0;91350;0;0;0;0;0;0;0
926138464;3105;0;55980;0;0;0;0;0;0;0;0;0;0;6702;0;13098;0
926349910;3107;0;26722;0;0;0;0;47533;0;34770;0;0;0;0;0;0;0
926390457;5037;0;0;0;0;0;0;34938;0;0;0;0;0;0;0;0;0
926430165;3401;0;0;0;0;0;0;41090;0;26924;0;0;0;0;0;0;0
926431684;1127;0;0;0;0;0;0;30227;0;0;0;0;0;0;0;0;0
926444522;3112;0;100720;0;0;0;0;120069;0;0;0;0;0;0;0;0;0
926456954;3403;0;0;0;0;0;0;161887;0;0;0;0;0;0;0;0;0
926532693;5038;0;0;0;0;0;0;0;0;20554;0;0;0;0;0;0;0
926553399;3228;0;0;0;0;0;0;132383;0;71017;0;0;0;0;0;0;0
926567047;3418;0;0;0;0;0;0;34863;0;54967;0;0;0;0;0;0;0
926651625;3101;0;0;0;0;0;0;22950;0;0;0;0;0;0;0;0;0
926758896;3240;0;0;0;0;0;0;57132;0;0;0;0;0;0;0;0;0
926822071;3411;0;0;0;0;0;0;0;82929;0;0;0;0;0;0;0;0
926896776;3105;14670;9800;0;0;0;0;41952;0;0;0;0;0;0;0;0;0
926897667;3114;0;0;0;0;0;0;23842;0;0;0;0;0;0;0;0;0
926900501;3907;0;0;0;0;0;0;5342;0;0;0;0;0;0;0;0;0
926923250;3413;331273;17100;0;0;0;0;400243;0;82231;0;0;0;0;0;0;0
927046830;3209;0;0;0;0;0;0;214948;0;73444;0;0;0;7127;0;0;0
927073927;3205;0;0;0;0;0;0;127036;0;44081;0;0;0;0;0;0;0
927086018;5028;0;0;0;0;0;0;22106;0;0;0;0;0;0;0;0;0
927090767;3316;0;0;0;0;0;0;0;0;2294;0;0;0;0;0;0;0
927096366;3314;19510;33344;0;0;0;0;12829;0;24833;0;0;0;12759;0;0;0
927418401;5006;0;37057;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927661616;3305;0;0;0;0;0;0;5596;0;0;0;0;0;0;0;0;0
927774852;3209;0;0;0;0;0;0;76514;0;8273;0;0;0;3698;0;0;0
928336298;5001;0;0;0;0;0;0;55026;0;0;0;0;0;0;0;0;0
928447405;5006;0;0;0;0;0;0;0;167159;0;0;0;0;0;0;0;0
928455181;3240;0;0;0;0;0;0;0;0;33169;0;0;0;0;0;0;0
928510077;3120;0;0;0;0;0;0;30267;0;33626;0;0;0;0;0;0;0
928517284;3120;0;0;0;0;0;0;0;0;34289;0;0;0;0;0;0;0
928534197;3310;0;12955;0;0;0;0;0;0;0;0;0;0;18431;0;0;0
928566234;4020;20230;59600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
928599019;3207;0;27223;0;0;0;0;127278;0;63874;0;0;0;0;0;0;0
928607429;3114;0;35048;0;0;0;0;0;0;82134;0;0;0;0;0;0;0
928652688;3228;0;0;0;0;0;0;52558;0;102910;0;0;0;0;0;0;0
928696995;5006;0;0;0;0;0;0;115430;0;43349;0;0;0;16079;0;0;0
928735303;3314;0;0;0;0;0;0;0;0;37860;0;0;0;0;0;0;0
928830047;3439;0;0;0;0;0;0;86484;0;39722;0;0;0;0;0;0;0
929520602;3909;0;79848;0;0;0;0;0;0;12409;0;0;0;0;0;0;0
929619528;3413;0;4747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
929683994;3903;0;17698;0;0;0;0;0;0;0;0;0;0;0;0;0;0
929977653;3228;0;0;0;0;0;0;0;91617;0;0;0;0;0;0;0;0
930103586;3107;13649;0;0;0;0;0;23959;0;0;0;0;0;0;0;0;0
930373672;3436;0;0;0;0;0;0;46138;0;0;0;0;0;0;0;0;0
930501530;3437;0;0;0;0;0;0;49896;0;0;0;0;0;0;0;0;0
930569240;3303;0;0;0;0;0;0;0;0;9215;0;0;0;0;0;0;0
930751286;5037;0;0;0;0;0;0;44789;0;0;0;0;0;0;0;0;0
930834661;3105;90861;0;0;0;0;0;23503;0;0;0;0;0;0;0;19638;0
930901881;3105;0;28745;0;0;0;0;0;0;0;0;0;0;0;0;0;0
930921246;5058;0;0;0;0;0;0;22369;0;0;0;0;0;0;0;0;0
930964905;1120;0;0;0;0;0;0;0;0;46835;0;0;0;0;0;0;0
931026100;3418;0;0;0;0;0;0;0;0;67129;0;0;0;0;0;0;0
931264613;3101;0;55259;0;0;0;0;105136;0;0;0;0;0;0;0;0;0
931311182;3419;0;0;0;0;0;0;144089;0;0;0;0;0;0;0;0;0
931462210;3118;0;0;0;0;0;0;42718;0;58422;0;0;0;0;0;0;0
931493159;3907;0;32092;0;0;0;0;0;0;12880;0;0;0;0;0;0;0
931745077;3413;0;0;0;0;0;0;253797;0;0;0;0;0;0;0;0;0
931763938;3101;0;0;0;0;0;0;0;0;65347;0;0;0;0;0;0;0
931782746;4003;0;5597;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932097117;5032;0;0;0;0;0;0;168319;0;0;0;0;0;0;0;0;0
932127032;5001;0;0;0;0;0;0;54685;0;0;0;0;0;0;0;0;0
932152800;3909;0;27594;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932187027;3403;0;152136;0;0;0;0;242207;0;0;0;0;0;0;0;0;0
932260506;3417;0;0;0;0;0;0;0;0;9345;0;0;0;0;0;0;0
932369672;3412;0;0;0;0;0;0;104428;0;0;0;0;0;0;0;0;0
932722704;3234;0;0;0;0;0;0;36547;0;0;0;0;0;0;0;0;0
932821028;3122;0;0;0;0;0;0;0;0;17940;0;0;0;0;0;0;0
932863960;3415;0;0;0;115316;0;0;278045;0;252376;0;0;0;0;0;13918;0
932869128;4020;0;0;0;0;0;0;5065;0;55339;0;0;0;0;0;0;0
933178722;4205;0;0;0;0;0;0;31576;0;0;0;0;0;0;0;0;0
933260143;5049;0;0;0;0;0;0;28588;0;0;0;0;0;0;0;0;0
933924408;5035;0;0;0;0;0;0;6583;0;0;0;0;0;0;0;0;0
934356985;3305;85944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956255805;3903;38259;62896;0;0;0;0;0;0;0;0;0;0;0;0;0;0
960686047;5027;0;0;0;0;0;0;0;0;23333;0;0;0;0;0;0;0
966456930;3228;0;0;0;0;0;0;0;0;66032;0;0;0;0;0;0;0
969085240;1120;0;175108;0;0;0;0;175279;0;0;0;0;0;0;0;0;0
969086743;3316;0;0;0;0;0;0;95391;0;69670;0;0;0;0;0;0;0
969087227;3316;4720;27438;0;0;0;0;0;0;13000;0;0;0;0;0;0;0
969088053;3305;0;0;0;0;0;0;29157;0;0;0;0;0;0;0;0;0
969090384;3314;5255;7988;0;0;0;0;31726;0;0;0;0;0;0;0;0;0
969091283;3118;0;0;0;0;0;0;27555;0;232436;0;0;0;0;0;0;0
969091429;3118;68398;137508;0;0;0;0;156295;0;0;0;0;0;0;0;0;0
969091690;3014;0;0;90265;0;0;0;0;0;0;89309;0;0;0;0;0;0
969091879;3105;15445;0;0;0;0;0;17052;0;119910;0;36470;0;2150;0;26170;0
969092492;3118;0;0;0;0;0;0;117299;0;117733;0;0;0;0;0;0;0
969092824;3002;0;0;58362;0;0;0;0;0;0;0;0;0;0;0;0;0
969093243;3118;43744;55810;0;0;0;0;324966;0;27740;0;0;0;0;0;0;0
969093545;3122;127703;31697;0;0;0;0;64454;0;78883;0;0;0;0;0;0;0
969093766;3118;0;24368;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969093898;3120;0;32402;0;0;0;0;150006;0;39190;0;0;0;0;0;0;0
969093979;3103;0;28991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969096560;3218;0;45176;0;0;0;0;165336;0;34865;0;0;0;0;0;38994;0
