orgnr;komnr;bygg_for_kg;bygg_sakorn_kg;erter_for_kg;erter_sakorn_kg;havre_for_kg;havre_sakorn_kg;hvete_for_kg;hvete_mat_kg;hvete_sakorn_kg;oljefro_kg;oljefro_sakorn_kg;rug_for_kg;rug_mat_kg;rug_sakorn_kg;rughvete_for_kg;rughvete_sakorn_kg
884908272;3118;11844;0;0;0;29480;0;42342;0;0;0;0;0;0;0;0;0
884908272;3014;8925;0;20976;0;0;0;71492;13432;0;18353;0;0;0;0;0;0
884942012;3401;28578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885156932;3438;4860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885246982;5001;101896;0;0;0;35787;0;0;0;0;0;0;0;0;0;0;0
885267742;3222;7769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885331602;3803;0;0;0;0;0;0;0;0;37975;0;0;0;0;0;0;0
885331602;3905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57633;0
885378382;5038;33813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885383742;5037;24473;0;0;0;13992;0;40271;0;0;0;0;0;0;0;0;0
885385052;3054;12544;0;0;0;23511;0;0;0;0;0;0;0;0;0;0;0
885385842;3415;117616;0;0;0;257116;0;107362;0;0;0;0;0;0;0;0;0
885450792;3028;0;0;0;0;22506;0;0;0;0;0;0;0;0;0;0;0
885457932;5029;103271;0;0;0;12695;0;0;0;0;0;0;0;0;0;0;0
885466192;3411;71521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885568912;3442;4390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885574882;3807;28463;0;0;0;65438;0;0;0;0;0;0;0;77124;0;0;0
885663672;3001;0;0;0;0;46876;0;0;0;0;0;0;0;0;0;0;0
885730612;3442;197231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885844782;3441;0;0;0;0;0;0;27510;0;0;9010;0;0;0;0;0;0
885892302;3014;0;105020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885894852;3804;72840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885900372;5036;30559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
885995942;3803;28376;0;0;0;0;0;16480;19925;0;0;0;0;0;0;0;0
886002602;3101;9101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886108362;3418;22088;0;0;0;23770;0;0;0;0;0;0;0;0;0;0;0
886130732;3418;89107;0;0;0;88677;0;0;0;0;0;0;0;0;0;0;0
886205112;3803;0;0;0;0;0;0;0;0;84870;0;0;0;0;0;0;0
886373902;3413;121315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886396252;3446;43392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886401922;3817;35999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886533012;3016;14596;0;0;0;0;0;14208;0;0;0;0;0;0;0;0;0
886539932;3424;19655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886540892;3007;22150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886604122;3414;128128;0;0;0;141728;0;0;0;0;0;0;0;0;0;0;0
886673922;3018;74809;0;0;0;0;0;45393;26796;0;0;0;0;0;0;0;0
886770812;3412;161494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
886895372;3813;0;0;0;0;23316;0;0;0;0;0;0;0;0;0;0;0
886953712;5054;3206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887034532;3014;0;0;0;0;0;0;43879;0;0;0;0;0;0;0;0;0
887097402;3003;0;0;0;0;0;0;17694;0;0;0;0;0;0;0;0;0
887148252;3816;0;0;0;0;0;0;0;26290;0;0;0;0;0;0;0;0
887238332;3305;76770;0;0;0;0;0;32323;0;0;0;0;0;0;0;0;0
887238332;3007;20860;0;69828;0;0;0;92632;0;0;0;0;0;0;0;0;0
887246122;5057;217817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887250472;3003;0;0;6906;0;0;0;8329;0;0;0;0;0;0;0;0;0
887384282;3446;13547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887542392;5006;47543;0;0;0;3475;0;0;0;0;0;0;0;0;0;0;0
887658692;3013;7388;0;0;0;0;0;51606;23262;0;0;0;0;0;0;0;0
887671192;3014;98971;0;0;0;61121;0;0;0;0;17500;0;0;0;0;67336;0
887675732;3413;5431;111077;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887694192;3026;29200;0;0;0;54595;0;46466;0;0;17645;0;0;0;0;0;0
887694222;3412;72531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887735352;5054;0;0;0;0;75585;0;0;0;0;0;0;0;0;0;0;0
887747172;5037;0;0;0;0;67461;0;0;0;0;0;0;0;0;0;0;0
887932522;5028;123226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
887973202;3026;17634;0;0;0;33969;0;3880;0;0;0;0;0;0;0;0;0
888050612;3047;0;0;0;0;7870;0;0;0;0;0;0;0;0;0;0;0
888131922;1119;12639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888144242;1124;42690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888187952;3014;0;0;0;0;8855;0;0;0;0;0;0;0;0;0;0;0
888187952;3118;0;0;0;0;60237;0;0;0;0;0;0;0;0;0;0;0
888386572;5029;58962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888487492;3228;35656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888509062;3017;17271;0;0;0;0;0;45970;0;0;0;0;0;0;0;0;0
888545352;5032;78057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888683712;4206;16495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888685162;3016;0;0;0;0;69046;0;0;0;0;0;0;0;0;0;0;0
888695192;4202;20113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
888798722;3903;149065;0;0;0;0;0;62382;0;0;0;0;0;0;0;0;0
888806822;3002;84589;0;0;0;73290;0;0;0;0;0;0;0;0;0;0;0
888945032;3118;18487;0;0;0;27159;0;0;123533;0;0;0;0;0;0;0;0
889073322;3028;0;0;0;0;19034;0;11200;0;0;0;0;0;0;0;0;0
889137452;3803;0;0;0;0;0;26864;0;0;0;0;0;0;0;0;0;0
889211962;5037;49071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889221712;3005;17920;0;0;0;0;0;35426;0;0;0;0;0;0;0;0;0
889257962;3107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889257962;3004;60023;0;24516;0;1548;0;30482;9380;0;0;0;0;0;0;0;0
889275472;3443;20569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889280492;3014;142763;0;0;0;70964;0;150449;0;0;13080;0;0;0;0;0;0
889336242;3047;0;0;0;0;0;0;32211;0;0;0;0;0;0;0;0;0
889425962;3442;39541;235714;30818;0;0;0;0;0;0;0;0;0;0;0;0;0
889455802;3803;29232;0;0;0;25435;0;54721;0;0;0;0;0;0;0;0;0
889455802;3905;0;0;0;0;21129;0;0;0;0;0;0;0;0;0;0;0
889506032;3442;11365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889566302;3205;35170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889566302;3030;3488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889573872;3803;0;0;0;0;0;0;49454;0;0;0;0;0;0;0;0;0
889601922;3026;0;0;0;0;23261;0;0;0;0;0;0;0;0;0;0;0
889614552;3805;0;0;0;0;0;0;50023;41696;0;0;0;0;0;0;0;0
889634472;3047;0;0;0;0;31424;0;0;0;0;0;0;0;0;0;0;0
889661712;3415;306349;0;0;0;0;0;0;65692;0;0;0;0;0;0;0;0
889700092;3034;46366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889716762;3905;29104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
889716762;3803;31979;0;0;0;0;0;0;0;0;7114;0;0;0;0;0;0
889780142;3804;87645;0;0;0;0;0;0;0;0;0;0;0;0;0;44593;0
889865512;3416;382782;0;0;0;17790;0;37733;0;0;0;0;0;0;0;0;0
889889802;5006;79751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890007562;3440;42394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890118372;3049;42370;0;0;0;19995;0;0;0;0;0;0;0;0;0;0;0
890319122;3804;0;0;0;0;11981;0;0;0;0;2972;0;0;0;0;3296;0
890721052;3003;52747;0;0;0;31528;0;13901;9542;0;13618;0;0;0;0;45865;0
890736262;3442;34789;0;0;0;0;0;60765;0;0;0;0;0;0;0;0;0
890802362;3407;37043;0;0;0;20999;0;0;0;0;0;0;0;0;0;0;0
890880312;3442;159617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
890976352;3220;0;0;0;0;14932;0;0;0;0;0;0;0;0;0;0;0
890976352;3028;75571;0;0;0;75314;0;29379;0;0;0;0;0;0;0;0;0
891048122;5006;61624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891070012;3014;80485;0;0;0;6837;0;0;0;0;0;0;0;0;0;0;0
891160062;3001;0;0;23148;0;0;0;0;0;0;0;0;0;0;0;0;0
891203942;5047;212499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891215622;3805;37500;0;3462;0;18680;0;11839;0;0;5443;0;36768;0;0;0;0
891380852;3004;0;0;10441;0;46399;0;0;0;0;0;0;0;0;0;0;0
891473982;5001;124923;0;0;0;0;0;30247;0;0;0;0;0;0;0;0;0
891532652;5059;38987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
891697562;3004;0;0;0;0;32576;0;0;0;0;0;0;0;0;0;0;0
891915942;3018;0;0;0;0;79706;0;4421;44586;0;0;0;0;0;0;0;0
892203512;3002;48559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892217572;3004;0;0;0;0;0;0;8417;8951;0;0;0;0;0;0;0;0
892240442;3014;0;0;0;0;0;119262;0;0;128738;0;0;0;0;0;0;0
892317232;3401;38607;0;0;0;14184;0;0;0;0;0;0;0;0;0;0;0
892456852;3021;18156;0;0;0;22779;0;19877;0;0;0;0;0;0;0;0;0
892620032;3002;34745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892694532;3014;26367;0;0;0;48124;0;0;0;0;0;0;0;0;0;0;0
892700702;3442;9201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892710872;3415;16375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
892780382;3048;0;0;0;0;0;0;8679;19043;0;0;0;0;0;0;0;0
892912912;3004;24202;0;0;0;8427;0;0;24483;0;0;0;0;0;0;0;0
892986142;3303;0;0;0;0;16293;0;0;8147;0;0;0;0;0;0;0;0
892986142;3006;0;0;40227;0;66879;0;0;65900;0;16378;0;0;0;0;0;0
893070702;3026;42048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
893430652;3419;0;0;0;0;9320;2400;0;0;0;0;0;0;0;0;0;0
893900772;3804;17158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
893963022;3234;36513;0;0;0;35400;0;30523;0;0;0;0;0;0;0;0;0
893963022;3054;49251;0;0;0;26544;0;35948;0;0;0;0;0;0;0;0;0
894073772;3014;71799;0;0;0;78309;0;63930;0;0;0;0;0;0;0;0;0
894107502;3054;12165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894227192;3034;74586;0;0;0;4840;0;61011;0;0;0;0;0;0;0;0;0
894227192;3228;0;0;0;0;169029;0;0;0;0;0;0;0;0;0;0;0
894232242;1120;48668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894308362;5029;35387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894313552;5006;17641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
894635002;3411;12452;0;0;0;0;0;17451;0;0;0;0;0;0;0;24397;0
894752092;3015;16887;0;0;0;0;0;962;0;0;0;0;0;0;0;0;0
894841532;3030;9573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895121452;3031;128244;0;0;0;449026;0;56486;0;0;0;0;0;0;0;0;0
895330922;3417;66775;0;0;0;61846;0;58535;0;0;0;0;0;0;0;0;0
895389072;3413;70587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895494232;5053;134782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895508942;3419;32566;0;0;0;56444;0;0;0;0;0;0;0;0;0;0;0
895530832;3817;43780;0;0;0;59473;0;0;0;0;0;0;0;0;0;0;0
895554952;3443;19484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895707732;3047;68775;0;7873;0;29312;0;46482;0;0;0;0;0;0;0;0;0
895805912;3035;4731;0;0;0;4569;0;0;0;0;0;0;0;0;0;0;0
895839132;3014;0;0;0;0;0;0;47199;0;0;0;0;0;0;0;0;0
895850292;5029;21364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
895873942;3047;0;0;0;0;70597;0;47090;0;0;34502;0;0;0;0;0;0
896193252;3114;0;0;0;0;62612;0;40829;0;0;0;0;0;0;0;0;0
896294652;3412;150670;0;0;0;0;0;43253;0;0;0;0;0;0;0;0;0
896366432;3417;87851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896454072;1119;67426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896466232;3443;117246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896672932;3034;0;0;0;0;10640;0;0;0;0;0;0;0;0;0;0;0
896685872;3411;52995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896692372;3007;0;0;0;0;7693;0;0;0;0;0;0;0;0;0;0;0
896717952;5037;0;160807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
896777742;3403;94863;0;0;0;0;0;71529;0;0;0;0;0;0;0;0;0
896985612;3212;41647;0;0;0;0;0;46766;0;0;0;0;0;0;0;0;0
897005042;3004;41097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897113112;3411;78642;0;0;0;0;0;47226;27162;0;16995;0;0;0;0;0;0
897162512;3034;2299;0;0;0;41948;0;22994;0;0;0;0;0;0;0;0;0
897181932;3443;98469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897284022;3803;32802;0;0;0;0;0;6120;0;0;0;0;0;0;0;0;0
897298732;3004;14081;0;28453;0;0;0;0;57669;0;0;0;0;0;0;0;0
897298732;3107;25232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897654792;5006;174527;0;0;0;17320;0;0;0;0;0;0;0;0;0;0;0
897772582;1108;19103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
897789752;3805;10798;0;0;0;0;0;3098;0;0;11636;0;0;0;0;0;0
897795612;3001;0;0;46125;0;0;0;19745;21396;0;0;0;0;0;0;0;0
897806312;5046;14730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898025292;3014;29296;0;0;0;25934;0;0;0;0;0;0;0;0;0;0;0
898282562;1120;63714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898340082;3416;59986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898397122;3105;0;0;0;0;0;0;42415;0;0;0;0;0;0;0;0;0
898397122;3003;0;0;0;0;0;25220;0;0;0;0;0;0;0;0;0;0
898494772;3107;0;0;0;0;0;0;72589;95125;0;0;0;0;0;0;62402;0
898494772;3004;15698;0;0;0;8601;0;28319;76752;0;32124;0;0;0;0;63906;0
898615022;5057;18863;0;0;0;60424;0;0;0;0;0;0;0;0;0;0;0
898660052;3120;32514;0;0;0;0;0;3371;11088;0;0;0;0;0;0;38205;0
898660052;3016;0;0;14601;0;0;0;0;0;0;0;0;0;0;0;12604;0
898799042;3004;0;0;0;0;0;0;4410;43479;0;0;0;0;0;0;0;0
898846512;3403;58510;20221;0;0;0;0;0;0;0;0;0;0;0;0;0;0
898887642;3014;31415;0;0;0;36127;0;0;0;0;0;0;0;0;0;0;0
898887642;3118;55253;0;0;0;0;0;0;68915;0;0;0;0;0;0;0;0
899101782;3026;0;0;0;0;88599;0;0;0;0;0;0;0;0;0;0;0
899254252;3805;37949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
899286502;5006;132321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
899298322;3120;14887;0;0;0;39300;0;15012;0;0;0;0;0;0;0;0;0
899298322;3016;0;0;13755;0;0;0;0;0;0;0;0;0;0;0;0;0
899303792;3016;158511;0;0;0;0;0;0;0;0;0;0;73155;0;0;18420;0
899306732;3418;151342;9000;0;0;67917;0;0;0;0;0;0;0;0;0;0;0
899533402;3018;59093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911552566;3101;0;0;0;0;0;0;0;16646;0;0;0;0;0;0;0;0
911552566;3001;0;0;0;0;0;0;24536;11624;0;0;0;0;0;0;0;0
911556278;3007;0;0;0;0;18564;0;11788;0;0;0;0;0;0;0;0;0
911557789;3226;36859;0;0;0;46850;0;0;0;0;0;0;0;0;0;0;0
911557789;3026;46362;0;0;0;36936;0;77537;0;0;0;0;0;0;0;0;0
911562332;3035;116630;0;0;0;0;0;14800;0;0;0;0;0;0;0;0;0
911565773;3413;101024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911566214;3804;35144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911571609;3035;0;0;0;0;0;0;4614;0;0;0;0;0;0;0;0;0
911589125;3002;53610;0;0;0;0;0;0;0;0;0;0;0;0;0;60483;0
911594609;3116;41392;0;0;0;0;0;0;73894;0;0;0;0;0;0;0;0
911594609;3015;7751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911608103;3218;0;0;0;0;0;0;0;599;0;1460;0;0;0;0;0;0
911611228;3034;87934;0;0;0;141732;0;0;54563;0;0;0;0;0;0;0;0
911625369;3805;19971;0;0;0;21049;0;0;0;0;0;0;6605;0;0;0;0
911629844;5037;156412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911645033;3004;0;0;0;0;36374;0;62506;0;0;0;0;0;0;0;0;0
911650061;3016;0;0;0;0;14358;0;0;0;0;0;0;0;0;0;67907;0
911652366;3027;39349;0;5151;0;37461;0;0;0;0;0;0;0;0;0;0;0
911656175;3817;119320;0;0;0;0;0;0;0;0;16748;0;0;0;0;0;0
911656175;4020;0;0;0;0;0;0;62685;0;0;0;0;0;0;0;0;0
911660652;3805;0;0;0;0;0;0;0;9917;0;0;0;52777;0;0;0;0
911660792;5028;53414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911666405;3047;0;0;0;0;0;0;4557;0;0;0;0;0;0;0;0;0
911691175;3004;0;0;0;0;0;0;48602;0;0;0;0;0;0;0;0;0
911692384;3305;0;0;0;0;0;0;14434;0;0;0;0;0;0;0;0;0
911692384;3038;0;0;0;0;19033;0;8213;0;0;0;0;0;0;0;0;0
911692406;3038;0;0;0;0;11679;0;8668;14357;0;0;0;0;0;0;0;0
911692406;3305;0;0;0;0;0;0;15613;0;0;0;0;0;0;0;0;0
911694476;3030;0;0;0;0;2297;0;0;0;0;0;0;0;0;0;0;0
911695189;3035;0;0;0;0;111112;0;78317;0;0;0;0;0;0;0;35697;0
911695839;3107;12453;0;0;0;0;0;0;45045;0;3884;0;0;0;0;20079;0
911695839;3004;0;0;0;0;0;0;0;0;0;6828;0;0;0;0;0;0
911701618;3026;30119;0;0;0;24483;0;0;79210;0;0;0;70851;0;0;0;0
911701618;3226;1658;0;0;0;546;0;0;0;0;0;0;0;0;0;0;0
911702592;3018;0;0;0;0;40755;0;0;0;0;0;0;0;0;0;0;0
911721783;5035;38948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911722739;3417;90398;0;0;0;8812;0;0;0;0;0;0;0;0;0;0;0
911726580;3415;0;0;0;0;1794;0;0;0;0;0;0;0;0;0;0;0
911729520;5001;202029;0;0;0;0;0;230570;0;0;0;0;0;0;0;0;0
911734222;5037;163670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911734249;3442;4383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911734311;3805;0;0;0;0;32182;0;1504;0;0;9541;0;18376;47281;0;0;0
911734311;3909;0;0;0;0;0;0;13055;0;0;0;0;0;0;0;0;0
911738023;3014;0;0;0;0;0;0;74003;0;0;0;0;0;0;0;0;0
911738252;3413;131719;0;0;0;22089;0;0;0;0;0;0;0;13393;0;0;0
911744821;5054;42410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911770202;3003;0;0;0;0;28145;0;0;0;0;0;0;0;0;0;0;0
911790947;3033;0;0;0;0;14633;0;0;0;0;0;0;0;0;0;0;0
911814099;3033;135334;0;0;0;35997;0;25763;0;0;0;0;0;0;0;0;0
911819783;3817;0;0;0;0;13389;0;0;0;0;0;0;0;0;0;0;0
911823268;5037;0;0;0;0;20714;0;0;0;0;0;0;0;0;0;0;0
911824167;3443;34032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911824469;3006;9170;0;0;0;17413;0;28199;0;0;0;0;0;0;0;0;0
911830868;1119;0;29488;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911841002;5006;108670;0;0;0;0;0;48255;0;0;0;0;0;0;0;0;0
911849151;3036;138646;0;0;0;61268;0;0;0;0;0;0;0;0;0;0;0
911855291;3101;0;0;0;0;0;0;0;249853;0;0;0;0;0;0;0;0
911873230;3114;58933;0;0;0;26877;0;9498;21092;0;0;0;0;0;0;0;0
911873230;3018;0;0;0;0;0;0;0;21220;0;0;0;0;0;0;0;0
911885298;3054;89667;0;0;0;71345;0;0;0;0;0;0;0;0;0;0;0
911885921;3034;0;0;0;0;149288;0;0;0;0;0;0;0;0;0;0;0
911903652;3017;20450;0;0;0;0;0;13143;24011;0;0;0;0;0;0;0;0
911903652;3112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911908506;3816;27176;0;0;0;64303;0;7104;0;0;0;0;0;0;0;0;0
911912864;3808;0;0;0;0;0;0;7309;31871;0;0;0;0;0;0;0;0
911917165;3016;13395;0;0;0;8091;0;9202;0;0;0;0;0;0;0;0;0
911926423;3442;232568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911926512;3025;48755;0;32522;0;12924;0;0;0;0;0;0;0;0;0;0;0
911928043;5035;16409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
911931176;5041;0;0;0;0;48032;0;0;0;0;0;0;0;0;0;0;0
911948117;3028;21282;0;0;0;3559;0;0;0;0;0;0;0;0;0;0;0
911951851;3004;0;0;0;0;0;0;8508;0;0;0;0;0;0;0;0;0
912018741;3021;31574;0;0;0;35839;0;22786;0;0;0;0;0;0;0;45755;0
912037355;5038;60555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912043509;5036;522136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912055086;5038;65912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912085317;1539;118466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912092208;3805;0;0;0;0;0;0;0;0;0;0;0;1985;0;0;0;0
912105946;3003;21309;0;0;0;56152;0;0;128522;0;26370;0;0;0;0;0;0
912105946;3105;99068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912124169;3446;34820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912124185;3413;22914;0;0;0;14485;0;0;0;0;0;0;0;0;0;0;0
912128903;3418;0;0;0;0;64978;0;0;0;0;0;0;0;0;0;0;0
912130339;3037;0;0;0;0;13829;0;0;0;0;0;0;0;0;0;0;0
912131971;3415;81359;0;0;0;37576;0;0;0;0;0;0;0;0;0;0;0
912171736;5006;116763;0;0;0;37284;0;83652;0;0;0;0;0;0;0;0;0
912180298;3028;0;0;0;0;32169;0;0;11349;0;0;0;0;0;0;0;0
912182185;3026;0;0;0;0;41867;0;24374;0;0;0;0;0;0;0;0;0
912188329;3003;10791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912194450;3021;0;0;0;0;0;24216;0;0;0;0;0;0;0;0;0;0
912194450;3218;0;0;15335;0;0;0;15764;0;0;0;0;0;0;0;25498;0
912194949;5006;167489;0;0;0;0;0;156716;0;0;0;0;0;0;0;0;0
912203174;5057;75376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912217752;3418;12337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912218767;3038;0;0;0;0;0;0;78722;0;0;0;0;0;0;0;0;0
912222217;5059;63833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912253449;3419;166228;0;0;0;95591;0;0;0;0;0;0;0;0;0;0;0
912260356;5006;55756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912263010;3403;49372;0;0;0;0;0;94529;0;0;0;0;0;0;0;0;0
912265935;3446;42169;0;0;0;0;0;30836;0;0;0;0;0;0;0;0;0
912271366;3048;15418;0;0;0;37590;0;36456;0;0;0;0;0;0;0;0;0
912272966;3418;112006;0;0;0;129961;6500;0;0;0;0;0;0;0;0;0;0
912282260;3804;2853;0;0;0;6704;0;51295;0;0;47746;0;0;0;0;0;0
912283216;1124;16994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912287963;3443;126395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912292770;5037;35949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912293602;3803;47751;0;0;0;0;0;0;0;0;23524;0;0;0;0;0;0
912300676;3442;73944;0;0;0;0;0;45293;0;0;0;0;0;0;0;0;0
912301559;3049;0;0;0;0;0;0;12791;0;0;0;0;0;0;0;0;0
912311651;3014;6284;0;0;0;0;0;9194;0;0;0;0;0;0;0;0;0
912316467;3805;34310;0;0;0;0;0;0;0;0;0;0;87813;53871;0;0;0
912327132;5028;13057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912369870;3812;20370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912375110;3026;0;0;0;0;12438;0;0;0;0;0;0;0;0;0;0;0
912376354;5035;22318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912379221;3403;236186;0;0;0;0;0;52455;0;0;0;0;0;0;0;0;0
912380807;3026;0;0;0;0;0;0;0;32179;0;13846;0;0;0;0;0;0
912383482;3034;24239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912386910;3040;36156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912408760;3807;99160;0;0;0;0;0;0;33767;0;0;0;0;0;0;0;0
912418359;5001;40487;0;0;0;24830;0;0;0;0;0;0;0;0;0;0;0
912423948;3802;0;0;0;0;17499;0;0;0;0;0;0;0;0;0;0;0
912428680;3006;34055;0;0;0;57446;0;0;0;0;0;0;0;0;0;0;0
912433404;5054;64835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912435695;3403;224468;0;0;0;0;0;69706;0;0;0;0;0;0;0;0;0
912442144;3014;90341;0;0;0;53217;0;0;0;0;0;0;0;0;0;0;0
912449726;3413;30297;0;0;0;0;0;38551;0;0;0;0;0;0;0;0;0
912465535;3007;0;0;0;0;3564;0;0;0;0;0;0;0;0;0;0;0
912467090;5001;75595;0;0;0;21514;0;0;0;0;0;0;0;0;0;0;0
912467848;5038;18123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912473481;3020;77272;0;17210;0;96447;0;0;0;0;16733;0;0;0;0;0;0
912478068;3120;0;0;0;0;1317;0;6180;133221;0;0;0;0;0;0;0;0
912484289;3446;25727;0;0;0;0;0;11892;0;0;0;0;0;0;0;0;0
912486133;5037;168071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
912490475;5035;1608;0;0;0;0;0;0;1000;0;0;0;0;1400;0;0;0
912491633;5038;30466;0;0;0;19166;0;0;0;0;0;0;0;0;0;0;0
